Joule_heating,Points_0,Points_1,Points_2
2.36082,0.0283818,0.0210001,0.0238858
2.36072,0.00545639,0.04,0.0243439
2.36059,0.0295363,0.01985,0.0232245
2.36051,0.0246062,0.0395,0.025
2.36049,0.000117783,0.0147209,0.0244568
2.36048,0.0299306,0.0324563,0.0247541
2.36034,0.0240797,0.0380454,0.025
2.36031,0.0292021,0.0308696,0.0243237
2.36025,0.0294473,0.0166776,0.0248014
2.36022,0.0286303,0.0193003,0.0241044
2.36015,0.0299087,0.0165224,0.024788
2.35994,0.0267372,0.0178793,0.025
2.35958,0.0188353,0.0108318,0.0218413
2.3594,0.0211162,0.04,0.0232875
2.35931,0.000681511,0.0359708,0.025
2.35928,0.0296863,0.0166578,0.0247812
2.35918,0.00580916,0.0388404,0.0243367
2.35917,0.0239694,0.0399767,0.0246509
2.35898,0.00522061,0.04,0.0245
2.35892,0.029566,0.0174213,0.0243925
2.35887,0.0296579,0.0161113,0.0249744
2.35873,0.0298473,0.0313579,0.0241339
2.35864,0.0276606,0.01644,0.025
2.35864,0.0168011,0.0383073,0.0228794
2.35864,0.0290573,0.0170715,0.0247174
2.3584,0.00433409,0.0385286,0.025
2.35825,0.0196209,0.0347966,0.025
2.35772,0.0294101,0.0282435,0.023135
2.35751,0.0254024,0.0101761,0.0241227
2.35743,0.00451455,0.0396584,0.0249743
2.35705,0.0266025,0.0111887,0.025
2.35705,0.00466357,0.0288264,0.0233117
2.357,0.00172707,0.0352838,0.0244531
2.35696,0.0129847,0.0378531,0.0228452
2.35684,0.0277356,0.0308111,0.025
2.35682,0.03,0.0216384,0.0222224
2.3563,0.0237233,0.0395051,0.0246297
2.35571,0.0242596,0.038508,0.025
2.35569,0.00562812,0.0354585,0.0241228
2.35531,0.00164656,0.0283935,0.0207797
2.35481,0.00134098,0.0331913,0.0229247
2.35476,0.0263041,0.0100196,0.0246387
2.35465,0.0282433,0.0291024,0.0243714
2.3546,0.0231883,0.0398613,0.0242588
2.35453,0.03,0.0313388,0.0239845
2.35435,0.00145508,0.0170931,0.0227727
2.35408,0.0232039,0.0109828,0.0232839
2.35373,0.0257836,0.0107627,0.0245188
2.3536,0.0246217,0.0106125,0.0238366
2.3536,0.0288132,0.0304778,0.024383
2.35357,0.03,0.0317501,0.0242135
2.35344,0.000327147,0.0351406,0.0242843
2.35343,0.0281504,0.0299059,0.0246129
2.35331,0.0256429,0.01,0.0241855
2.35308,0.00501486,0.0399783,0.0246457
2.353,0.00446228,0.0348753,0.0240847
2.35298,0.028512,0.0198251,0.0240197
2.3529,0.0238959,0.0375303,0.025
2.3528,-1.0842000000000001e-19,0.0355061,0.0245
2.35263,0.02315,0.04,0.0241753
2.35257,0.0295558,0.0180364,0.0240401
2.35252,0.0272013,0.0279031,0.025
2.35251,0.0040564,0.0152667,0.023849
2.3525,0.0232743,0.0394301,0.0244407
2.35239,0.0241153,0.0395087,0.0247967
2.3521,0.0044451,0.0103527,0.0248134
2.35183,0.00659309,0.0103007,0.0234358
2.3518,0.0204285,0.0112857,0.0224413
2.35166,0.0,0.0150786,0.0240133
2.3513,0.00545631,0.0363872,0.0242398
2.35128,0.000502935,0.014546,0.0246256
2.35114,0.0234935,0.0392617,0.024577
2.35107,0.0240411,0.0110275,0.0236808
2.35072,0.00451381,0.0113322,0.0247241
2.35071,0.0296593,0.0329364,0.0249739
2.35069,0.018004,0.04,0.0223216
2.35066,0.0292133,0.0183113,0.0241113
2.35051,0.0284957,0.0205741,0.023851
2.35045,0.0271522,0.0272796,0.025
2.3502,0.00680753,0.0106439,0.023424
2.35011,0.00571183,0.04,0.0241564
2.34992,0.00441777,0.0105385,0.0248356
2.34983,0.0289826,0.0253438,0.0229706
2.34978,0.000800482,0.0349025,0.0241505
2.34919,0.0103716,0.0116331,0.0223764
2.34917,0.0229447,0.0396395,0.02422
2.3491,0.000646231,0.0318462,0.0215823
2.34905,0.03,0.0173055,0.0241205
2.34895,0.0263472,0.0106984,0.0247938
2.34878,0.0299812,0.0323813,0.0246358
2.34876,0.00414174,0.0381557,0.025
2.34871,0.0211022,0.0395193,0.0234848
2.34851,0.0126743,0.01,0.0211756
2.34795,0.0,0.0352018,0.0241989
2.34767,0.000146798,0.0148534,0.0243006
2.34757,0.0295,0.0160011,0.025
2.34743,0.0179044,0.0120816,0.0222752
2.34719,0.0217581,0.0391123,0.0239007
2.34712,0.0291538,0.017712,0.0243981
2.347,0.0225906,0.0359435,0.025
2.34683,0.0286493,0.0163323,0.025
2.34664,0.0277187,0.0223467,0.0242871
2.34662,0.0298021,0.0162188,0.0248984
2.3461,0.0240585,0.0103696,0.0234196
2.34599,0.00214562,0.0344337,0.0239019
2.34599,0.0298135,0.0322398,0.0246165
2.34499,0.03,0.0311481,0.0238514
2.34499,0.0156312,0.0126788,0.0223907
2.34492,0.02429,0.0106508,0.0236607
2.34492,0.00963006,0.0388926,0.0228696
2.34462,0.028907,0.0285047,0.023644
2.3439,0.0294203,0.0322871,0.0247698
2.34346,0.00441767,0.0395,0.025
2.34339,0.0299158,0.0326006,0.0247777
2.34326,0.0298829,0.017212,0.0242784
2.34314,0.00126082,0.0249332,0.02
2.3429,0.0296662,0.0320189,0.0245615
2.34269,0.0147226,0.0126123,0.0223247
2.3424,0.00994328,0.0384222,0.0229577
2.34221,0.0244983,0.0162729,0.025
2.34215,0.0269986,0.0161066,0.025
2.34191,0.0289446,0.0180105,0.0243452
2.34188,0.0262517,0.0109513,0.0247797
2.34184,0.0297083,0.0173908,0.0242881
2.3413,0.000188406,0.0358598,0.024891
2.3413,0.00147231,0.0178676,0.0222601
2.3413,0.0290227,0.0306435,0.0242916
2.34121,0.00484888,0.0339289,0.0239078
2.34106,0.0143052,0.0132166,0.0227097
2.34104,0.0015755,0.0147226,0.0243659
2.34101,0.00713398,0.0120371,0.0234914
2.34093,0.03,0.0175242,0.0239584
2.34088,0.0280143,0.0269892,0.0241331
2.34053,0.000426523,0.0356797,0.0247568
2.34048,0.0065907,0.0395285,0.0238071
2.34011,0.00412026,0.0103349,0.0249719
2.34007,0.00227715,0.0249644,0.0208211
2.34006,0.0289219,0.0295437,0.0239536
2.33981,0.026236,0.0101777,0.0246285
2.33958,0.0280915,0.0218107,0.0239615
2.33909,0.00616925,0.0392785,0.0240849
2.33896,0.0293119,0.0161037,0.025
2.33882,0.0260459,0.0106604,0.0246196
2.33872,0.029186,0.0189932,0.0238025
2.33855,0.00584268,0.0108349,0.0239924
2.33847,0.0295,0.0330228,0.025
2.33789,0.000183478,0.0149992,0.0241415
2.33777,0.0287752,0.0200519,0.0237301
2.3377,0.00730965,0.0126421,0.0234825
2.33763,0.0290328,0.0278785,0.0233326
2.33756,0.0298409,0.0167786,0.0246346
2.33735,0.00528749,0.0398226,0.0244828
2.33728,0.000307399,0.0352846,0.0243903
2.33726,0.0284996,0.0234314,0.0234161
2.33721,0.0230341,0.0114027,0.0233424
2.33715,0.0292969,0.0192409,0.0236122
2.33702,0.0283297,0.0319947,0.025
2.3366,0.0299765,0.0166227,0.0246515
2.3363,0.0235454,0.04,0.024349
2.3358,0.0268854,0.0103341,0.0249717
2.33578,0.0246241,0.0112781,0.024012
2.33575,0.0157362,0.0140383,0.0233128
2.33571,0.0296231,0.0183305,0.0237877
2.33535,0.03,0.0323192,0.0245
2.33483,0.00460522,0.0398006,0.0248996
2.33478,0.0283691,0.0220594,0.0236614
2.33467,0.0258274,0.0105007,0.0244619
2.33464,0.03,0.0306409,0.023544
2.33397,0.00558012,0.0398607,0.0242794
2.33327,0.0232245,0.0383968,0.0246247
2.33309,0.0238492,0.011403,0.0236852
2.33273,0.00475212,0.0139504,0.024048
2.33229,0.0253549,0.0111525,0.0243448
2.33223,0.0124217,0.0375411,0.0229625
2.33198,0.0214501,0.0159905,0.025
2.33191,0.00209246,0.0153208,0.0239325
2.33171,0.000541121,0.0149491,0.0242486
2.33159,0.0234738,0.0396492,0.0244345
2.33144,0.00303562,0.0206704,0.0219601
2.33142,0.0212717,0.039076,0.0237003
2.33118,0.0198568,0.0388886,0.023292
2.33111,0.0194454,0.0375153,0.023757
2.33077,0.00591438,0.0102659,0.0238159
2.33057,0.0227487,0.0387272,0.024375
2.3304,0.00514099,0.0276017,0.0236604
2.33035,0.00501749,0.01,0.0243728
2.33013,0.0294028,0.0170149,0.0246048
2.33007,0.0296213,0.029739,0.0234254
2.3297,0.00985629,0.0111834,0.0223059
2.32945,0.00084623,0.0165705,0.0228879
2.32939,0.00163682,0.0152943,0.0239668
2.32938,0.00230157,0.0364849,0.025
2.32935,0.0156592,0.0376473,0.0229898
2.32917,0.0297532,0.0172445,0.0243202
2.32917,0.0296665,0.0171105,0.0244577
2.32911,0.00442616,0.0391053,0.025
2.32888,0.000251342,0.0145368,0.0246162
2.32832,0.0,0.0350728,0.0240225
2.32828,0.00167808,0.036221,0.025
2.32811,0.000195926,0.014183,0.0248969
2.32779,0.00223688,0.031262,0.0221805
2.3275,0.0117693,0.0390189,0.0223883
2.32744,0.03,0.0321143,0.0243645
2.32731,0.0225044,0.0384517,0.0243495
2.32721,0.0281319,0.0193534,0.0243018
2.32718,0.00613719,0.04,0.0238593
2.32713,0.0298047,0.0328541,0.0248964
2.32683,0.00832494,0.0394491,0.0230344
2.3266,0.0294396,0.0253459,0.0224402
2.32632,0.0167789,0.0122561,0.0221812
2.32611,0.0241389,0.0392558,0.0248112
2.32603,0.00593174,0.0118661,0.0239439
2.32602,0.00513855,0.0396566,0.0245949
2.32584,0.0236992,0.0388398,0.0247057
2.32581,0.03,0.0167139,0.0245
2.32571,0.0279721,0.0275372,0.0242099
2.32512,0.0296318,0.019272,0.0232851
2.32509,0.00236146,0.0132066,0.025
2.32469,0.03,0.016903,0.0243628
2.32455,0.0052149,0.0183068,0.0234872
2.32403,0.00604527,0.039813,0.0239894
2.32396,0.03,0.0171209,0.0241917
2.32392,0.0,0.0147188,0.0243444
2.3239,0.0101896,0.0129401,0.0228803
2.32375,0.00483933,0.0397365,0.0247608
2.32253,0.0258169,0.0103145,0.0243873
2.32236,0.0170503,0.0114918,0.0217829
2.32229,0.0294245,0.0325249,0.0248215
2.32219,0.0291743,0.0320205,0.024705
2.32216,0.00274605,0.0162802,0.0234179
2.32207,0.000682418,0.0352775,0.0244151
2.3218,0.016364,0.0132634,0.0227713
2.32165,0.0120902,0.0151086,0.023943
2.32133,0.0289044,0.0186471,0.0240744
2.32085,0.004799,0.0399303,0.0247547
2.32043,0.00735321,0.0376009,0.0237587
2.32029,0.0198911,0.0382454,0.0235512
2.32016,0.0187459,0.0374917,0.0235775
2.32012,0.0288191,0.030817,0.0244171
2.31977,0.00411755,0.0106801,0.025
2.31934,0.0290364,0.032738,0.025
2.31915,0.0175769,0.0357834,0.0241762
2.31906,0.000816519,0.0351067,0.0242733
2.31903,0.000535511,0.0358119,0.0248256
2.31897,0.00238798,0.0190425,0.0220645
2.31878,0.00607728,0.01,0.0235776
2.31871,0.0005,0.0360661,0.025
2.3185,0.0299813,0.032525,0.0246355
2.31813,7.88683e-05,0.0357797,0.0247695
2.31801,0.00550791,0.0109802,0.0241649
2.31797,0.00496066,0.0101511,0.024437
2.31796,0.0242266,0.039916,0.0247773
2.31747,0.0257828,0.01,0.0242255
2.31746,0.0292734,0.0329278,0.025
2.31745,0.0296912,0.0310372,0.0239683
2.31735,0.00531107,0.04,0.0243601
2.31719,0.0230581,0.0398334,0.0241402
2.31667,0.0265099,0.010504,0.0248066
2.31654,0.0265435,0.0103233,0.0248018
2.31611,0.0239913,0.039778,0.0246427
2.31609,0.0281496,0.0287435,0.0242604
2.31603,0.0281897,0.0161471,0.025
2.31587,0.0180674,0.0388546,0.0227892
2.31586,0.00206641,0.0301254,0.0215697
2.31579,0.0,0.0354281,0.024364
2.31566,0.0058434,0.0397864,0.0241065
2.31553,0.0261756,0.0103776,0.0246091
2.3155,0.0244877,0.038805,0.025
2.31542,0.0298503,0.0321171,0.0244473
2.3153,0.03,0.0188093,0.023139
2.31526,0.0297788,0.0174661,0.0241207
2.3152,0.0296457,0.0326441,0.0247992
2.31485,0.0294058,0.020596,0.0229575
2.31451,0.0227616,0.04,0.0239159
2.31442,0.0283168,0.0262629,0.0236539
2.31441,0.0247017,0.0396638,0.0249724
2.31395,0.0288609,0.0234085,0.0229788
2.31393,0.0259929,0.01,0.0243579
2.31368,0.0233404,0.0397791,0.024293
2.31364,0.0236813,0.04,0.0243841
2.31349,0.0238951,0.04,0.0245
2.31331,0.000305145,0.0159976,0.0231377
2.31327,0.000996618,0.0146997,0.0244109
2.31313,0.0294394,0.0320514,0.0246039
2.31304,0.00711971,0.0109456,0.023277
2.313,0.0233721,0.0130967,0.0239615
2.31281,0.00520987,0.0104562,0.0243065
2.31251,0.0220778,0.0397406,0.0237161
2.31201,0.00549292,0.0392951,0.0244029
2.31191,0.0260345,0.0101361,0.0244466
2.3112,0.0229891,0.04,0.024022
2.31115,0.0295921,0.0175099,0.0242118
2.31084,0.00617837,0.0388355,0.0240891
2.31083,0.00488622,0.0390048,0.0247284
2.3107,0.000703672,0.0139131,0.025
2.31053,0.00457633,0.0100205,0.0246416
2.31029,6.45827e-05,0.0143684,0.0247458
2.31022,0.000236693,0.0356707,0.0247003
2.3102,0.00479295,0.01,0.0245
2.3097,0.0262117,0.01,0.0245
2.30949,0.029367,0.017234,0.0244635
2.30899,0.00579515,0.0112752,0.0239973
2.30893,0.000420253,0.0142168,0.0248241
2.30889,0.0225472,0.0396639,0.0239526
2.30872,0.0270408,0.0153733,0.025
2.30861,0.00649864,0.0397468,0.0237266
2.30854,0.03,0.028047,0.0223795
2.30853,0.00432749,0.0388633,0.025
2.30834,0.0243209,0.0396718,0.0247924
2.30818,0.0240011,0.0390448,0.0247639
2.30807,0.0230657,0.0388423,0.0244287
2.30793,0.0299198,0.0163241,0.0247715
2.30764,0.0298486,0.0318071,0.024251
2.30745,0.0291245,0.0198391,0.0234398
2.30728,0.0294754,0.030813,0.0239856
2.30722,0.0217591,0.0129912,0.0234769
2.30717,0.0230589,0.0393161,0.0243014
2.30656,0.0290277,0.0161115,0.025
2.30646,0.0042152,0.0116748,0.0247508
2.3064,0.03,0.0318998,0.0241928
2.30609,0.0247597,0.0103096,0.0237174
2.30609,0.0196059,0.0395244,0.0228779
2.30589,0.0271195,0.0288478,0.025
2.30572,0.03,0.0167788,0.0243937
2.30553,0.0295598,0.0318818,0.0244584
2.30547,0.0295,0.0158032,0.025
2.3052,0.0253778,0.0105792,0.0241811
2.30512,0.0047687,0.0103585,0.0245719
2.30494,0.0286716,0.0325596,0.025
2.30455,0.0277016,0.031332,0.025
2.30447,0.000906179,0.036068,0.025
2.30446,0.00757675,0.0135165,0.0234553
2.30427,0.0294751,0.0315197,0.0243245
2.30418,0.00553974,0.01,0.0239266
2.30404,0.000589804,0.0356272,0.0246688
2.3038,0.0285193,0.0183465,0.0243197
2.3036,0.0278101,0.0290147,0.0245305
2.30358,0.00230691,0.0141812,0.0244952
2.30338,0.010319,0.037758,0.0230477
2.30331,0.0296604,0.0331344,0.0249736
2.30325,0.00402182,0.0105,0.025
2.30319,0.0150465,0.0363509,0.0235584
2.30298,0.00219826,0.0339093,0.0235267
2.30294,0.00468176,0.0105769,0.0246284
2.30263,0.028488,0.0310691,0.0246201
2.30249,0.00361602,0.0376047,0.025
2.3024,0.0245983,0.0390871,0.025
2.30226,0.00455634,0.0267526,0.0229234
2.30225,0.025674,0.0170145,0.025
2.30223,0.00486342,0.0252381,0.0231771
2.30206,0.000720763,0.0147901,0.0243394
2.30177,0.0205364,0.0138473,0.023623
2.30165,0.00508292,0.04,0.0245
2.30159,0.00421711,0.0101781,0.0248826
2.30155,0.00176389,0.0347255,0.0240026
2.30149,0.0295,0.0332207,0.025
2.30125,0.0296582,0.0159147,0.0249743
2.30088,0.0218137,0.0384525,0.0240589
2.30083,0.0235708,0.0394685,0.0244787
2.30064,0.0259808,0.011289,0.0246414
2.30052,0.0243141,0.0394079,0.0248189
2.3004,0.00585303,0.0383635,0.0242288
2.30031,0.000540534,0.0346231,0.023733
2.3002,0.00531329,0.0395686,0.0244583
2.29996,0.029665,0.016781,0.0246023
2.29993,0.00485251,0.0386127,0.0246978
2.29986,1.57822e-05,0.0357109,0.0246246
2.29984,0.0068155,0.0383545,0.0238338
2.2998,0.0267791,0.0109186,0.025
2.29967,0.0,0.03,0.02
2.29937,0.0288481,0.0318399,0.0247126
2.29913,0.0117268,0.0376969,0.0228828
2.29902,0.0266357,0.0120462,0.025
2.29889,0.0288218,0.0260369,0.0230588
2.29879,0.00646768,0.0106512,0.0235283
2.29853,0.00191046,0.0140623,0.0246466
2.29847,0.0236609,0.0396541,0.024469
2.29824,0.00522758,0.01,0.0241582
2.29794,0.0233182,0.04,0.0241575
2.29788,0.0,0.0157366,0.0232045
2.29755,0.029876,0.0319805,0.0243077
2.29747,0.0247011,0.0393127,0.025
2.29725,0.00571234,0.0395066,0.0242285
2.29703,0.0292278,0.0297952,0.0236908
2.297,0.0298389,0.0168805,0.0244396
2.29689,0.0295949,0.0169354,0.0245232
2.29682,0.000165706,0.0351497,0.0241244
2.29657,0.0268804,0.0106917,0.025
2.29606,0.0299226,0.0327845,0.0247673
2.296,0.0291828,0.0167706,0.0247002
2.29566,0.0296219,0.0164808,0.0247509
2.29565,0.00435338,0.0100841,0.0247776
2.29529,0.0276819,0.0158671,0.025
2.29525,0.0238766,0.036764,0.025
2.29497,0.0248041,0.0395,0.025
2.29497,0.0241223,0.039978,0.0246467
2.29492,0.0012096,0.0229759,0.02
2.29479,0.0297513,0.0315906,0.0241659
2.29474,0.000884939,0.0171374,0.0223798
2.29393,0.0289334,0.0303594,0.0241189
2.29392,0.0227781,0.0397577,0.0239941
2.29378,0.0237743,0.039836,0.0244633
2.29344,0.0014355,0.0356051,0.0246002
2.29337,0.03,0.0324491,0.0245
2.29319,0.00123318,0.0325227,0.0222643
2.29264,0.0287898,0.0189991,0.0239448
2.29229,0.000342593,0.0139074,0.0249746
2.29228,0.0294046,0.0163694,0.024818
2.29189,0.0290316,0.0227987,0.0227941
2.29175,0.0299779,0.016466,0.024647
2.29137,0.0297989,0.033045,0.0249008
2.29136,0.0291271,0.0216851,0.022876
2.2913,0.00851745,0.0141658,0.0234287
2.29102,0.00125774,0.0269129,0.02
2.29098,0.0168279,0.0375738,0.0231058
2.29098,0.0287203,0.0270854,0.0233114
2.29089,0.0291615,0.0301421,0.0238684
2.29068,0.0290029,0.0212332,0.0230906
2.29013,0.0166012,0.0355861,0.0241111
2.28933,0.03,0.032267,0.0243624
2.28933,0.000640764,0.0141883,0.0247916
2.28921,0.0231699,0.0396391,0.0242177
2.28876,0.0151719,0.013415,0.0227476
2.28861,0.0213851,0.0397322,0.0233836
2.28855,0.0275128,0.0229511,0.0243045
2.2884,0.0279892,0.0176847,0.024625
2.28834,0.0269813,0.0105,0.025
2.28831,0.0220982,0.0388535,0.0240127
2.2883,0.00462349,0.0101708,0.0246187
2.28814,0.00142469,0.0313511,0.0216432
2.28811,0.03,0.0165574,0.0245
2.28801,0.0040402,0.0354994,0.0241908
2.28774,0.028136,0.0308667,0.024689
2.28771,0.00496542,0.0381385,0.0245648
2.2874,0.00983603,0.0347745,0.0241514
2.28716,0.0059893,0.0390418,0.0241255
2.2871,0.0271902,0.0299781,0.025
2.28708,0.00431753,0.0396626,0.0249728
2.28693,0.00432117,0.0393154,0.025
2.28676,0.0296197,0.0163037,0.0248072
2.28663,0.0292958,0.0186682,0.0237336
2.28655,0.0246319,0.0398472,0.0248598
2.28653,0.0205291,0.038832,0.0234451
2.28645,0.025808,0.0101589,0.0242727
2.28614,0.0218247,0.0351181,0.025
2.28598,0.0224046,0.0387611,0.0241545
2.28575,0.0292751,0.0159063,0.025
2.28568,0.00541201,0.0398538,0.0243044
2.28565,0.0256847,0.0106115,0.0243405
2.28508,0.0253234,0.0102893,0.0240151
2.28487,0.000606957,0.0153854,0.0237648
2.28485,0.00535339,0.0120799,0.0241217
2.28437,0.0293137,0.0331248,0.025
2.2842,0.0295678,0.0322675,0.0245965
2.28418,0.029823,0.0324698,0.0246136
2.28383,0.00103876,0.0154939,0.0237296
2.28377,0.00400741,0.0108806,0.025
2.28348,0.0296318,0.0176694,0.024022
2.28322,0.03,0.0315514,0.0239172
2.28316,0.0226582,0.0120266,0.0233373
2.28293,0.03,0.0320547,0.0242241
2.2828,0.0297191,0.0179709,0.0237748
2.28266,0.00489558,0.0393764,0.0246843
2.28263,0.000490656,0.033622,0.0227091
2.28214,0.0220468,0.0394192,0.0237789
2.28206,0.000270501,0.0146737,0.0243974
2.2813,0.0278977,0.0283748,0.0242897
2.28099,0.0,0.0342429,0.0230252
2.28049,0.0200173,0.0365103,0.0241957
2.28022,0.0282487,0.0323705,0.025
2.28005,0.0,0.02,0.02
2.27963,0.0294483,0.0167933,0.0246044
2.27949,0.00466394,0.0399124,0.0247827
2.27928,0.0121207,0.0369399,0.0231478
2.27821,0.00196688,0.0318162,0.0221934
2.27808,0.0286204,0.0168211,0.0247357
2.27775,0.02998,0.032668,0.02464
2.27721,0.0280716,0.0303506,0.0245762
2.2771,0.0117397,0.0121816,0.0222001
2.27707,0.0290101,0.0222104,0.0228528
2.27688,-1.0842000000000001e-19,0.0356361,0.0245
2.27683,0.0244683,0.0380371,0.025
2.27674,1.66483e-05,0.0144307,0.0246279
2.27659,0.00388828,0.011154,0.025
2.27641,0.0262062,0.0115032,0.0247454
2.27629,0.0285645,0.0170853,0.0246543
2.2762,0.0275391,0.0270911,0.0244096
2.27608,0.0267903,0.0101775,0.0248821
2.27595,0.0284792,0.0214555,0.0234853
2.27521,0.00508699,0.01,0.0242264
2.27506,0.00421975,0.0395,0.025
2.27443,-1.0842000000000001e-19,0.0144902,0.0245
2.27443,0.0256817,0.0103896,0.0242611
2.27434,0.000189444,0.0353132,0.0242614
2.27386,0.0,0.0147954,0.0241662
2.27376,0.0291735,0.0306752,0.0240401
2.27366,0.028914,0.0193011,0.0237072
2.27347,0.0227873,0.0381204,0.0244333
2.27334,0.00514899,0.0102075,0.0242422
2.27309,0.0239751,0.0395499,0.0246055
2.27304,0.00557032,0.039687,0.0242332
2.27273,0.0290621,0.027488,0.0230149
2.2726,0.03,0.0323879,0.0243943
2.27242,0.000496604,0.0354339,0.0244506
2.27242,0.0252464,0.0101783,0.0238984
2.27228,0.000422914,0.0150963,0.0239795
2.27217,0.00588402,0.04,0.0239145
2.27216,0.00487155,0.0399809,0.0246368
2.27186,0.0005,0.0138081,0.025
2.2711,0.0266419,0.0100812,0.0247731
2.27107,0.0289285,0.0311826,0.0243787
2.27102,0.0286563,0.0159326,0.025
2.27079,0.0293595,0.0318001,0.0244336
2.27048,0.0291967,0.0323671,0.024735
2.27026,0.0,0.0353489,0.024201
2.26998,0.000129352,0.0145552,0.0244711
2.26908,0.0243685,0.0399411,0.0247355
2.26894,0.024589,0.0384719,0.025
2.26867,0.00495113,0.0398338,0.0245998
2.26845,0.0161928,0.0391203,0.0222233
2.26812,0.025218,0.01,0.0237846
2.26804,0.0241371,0.0396465,0.0246603
2.26798,0.00119441,0.0340888,0.0233835
2.26732,0.00577276,0.01,0.0236937
2.26722,0.00282552,0.0369681,0.025
2.26712,0.0284892,0.0303021,0.0243038
2.26711,0.00463237,0.0131636,0.0241736
2.26706,0.0215069,0.0387162,0.0237982
2.26675,0.0243387,0.0113265,0.0237828
2.26669,0.000464295,0.0140692,0.0248591
2.26658,0.03,0.0169522,0.0241753
2.26598,0.0270194,0.0294379,0.025
2.26587,0.00875649,0.0394176,0.0227886
2.26549,0.0243645,0.0374679,0.025
2.26543,0.00187055,0.0144685,0.0243679
2.26531,0.00552989,0.04,0.0241333
2.2653,0.00733133,0.036699,0.0237628
2.26526,0.0240045,0.0393142,0.0246509
2.26497,0.0264393,0.0101774,0.0246623
2.26482,0.0246122,0.012169,0.0240973
2.26481,0.00480436,0.0101688,0.0244633
2.26477,0.0056347,0.0398486,0.0241258
2.26447,0.00554016,0.0106204,0.0240342
2.26409,0.0297031,0.0319655,0.024327
2.26352,0.0264399,0.0100124,0.0246108
2.26349,0.0106231,0.0108988,0.0218574
2.26332,0.0284877,0.0276791,0.0235804
2.2633,0.00550663,0.038509,0.0243319
2.2633,0.0293767,0.0174837,0.0242264
2.26315,0.00376895,0.0287325,0.0223057
2.26303,0.0225581,0.0108674,0.0228105
2.26276,0.0298836,0.0169519,0.0242611
2.26272,0.00353258,0.0117976,0.025
2.26265,0.0297644,0.0170753,0.0242586
2.26242,0.00955879,0.0378277,0.0230824
2.26226,0.0138823,0.0127131,0.0222418
2.26212,0.0174915,0.013152,0.0226811
2.26186,0.0295022,0.0188764,0.0234081
2.26122,0.0292289,0.0292292,0.0233669
2.26097,0.0296704,0.0301293,0.0233673
2.26092,0.00099337,0.0149305,0.0241477
2.26084,0.0015158,0.0343832,0.0236631
2.2608,0.0298437,0.0322863,0.0244194
2.26075,0.00512601,0.0398497,0.024459
2.26057,0.0277719,0.0319653,0.025
2.26057,0.0013998,0.0353001,0.0243391
2.26032,0.0296885,0.0321662,0.0244375
2.26022,0.0296328,0.0161223,0.0248503
2.2598,0.00515433,0.04,0.024377
2.25962,0.00486506,0.01,0.0243637
2.2595,0.000662542,0.0326273,0.0219236
2.25942,0.0297977,0.0160257,0.0249017
2.25934,0.000141201,0.0355745,0.0244863
2.25923,0.029082,0.0315749,0.0244337
2.25902,0.0268501,0.0140598,0.025
2.25882,0.00569,0.0380517,0.0242176
2.25879,0.0295348,0.0313335,0.0240801
2.25837,0.000352209,0.0147818,0.0242547
2.25809,0.0287238,0.0207083,0.0233811
2.2577,0.0029363,0.016768,0.0231075
2.25768,0.0231457,0.013905,0.024063
2.25765,0.00641965,0.04,0.0235721
2.25759,0.0282854,0.0268124,0.0235942
2.25757,0.0239983,0.010753,0.0234091
2.25752,0.0227529,0.0392227,0.0241076
2.25751,0.00348793,0.0335217,0.0234721
2.25748,0.00932274,0.0115126,0.022458
2.25731,0.0297818,0.0313468,0.0239056
2.25719,0.0253887,0.01,0.0238755
2.25701,0.0293707,0.0305182,0.0237849
2.25697,0.00464731,0.01,0.0245
2.25674,0.0295776,0.0317763,0.0242783
2.25645,0.0298131,0.0165536,0.0245898
2.25608,0.00491388,0.0396135,0.0246286
2.256,0.00818675,0.0369649,0.0235464
2.25583,0.00465541,0.0397218,0.0247743
2.25576,0.0248997,0.0396552,0.0249753
2.25574,0.0210834,0.038728,0.0236187
2.25569,0.00348232,0.0271882,0.0218103
2.25561,0.023796,0.039256,0.0245562
2.25535,0.0295,0.0334186,0.025
2.25526,0.028783,0.0299416,0.0239675
2.25523,0.0285526,0.0307082,0.0243664
2.25512,0.0267663,0.011532,0.025
2.25507,0.0288002,0.0176123,0.0243682
2.25493,0.0249904,0.0112713,0.024075
2.25475,0.0299024,0.0321783,0.024298
2.25455,0.0284528,0.0316128,0.0246895
2.25448,0.000283443,0.0358517,0.024775
2.25428,0.0262316,0.0187346,0.025
2.25424,8.35115e-05,0.0142346,0.0247767
2.25423,0.0254547,0.010355,0.0240773
2.25414,0.0288886,0.0290834,0.0235876
2.25399,0.0240534,0.0387885,0.02474
2.25392,0.0212023,0.0379942,0.0239162
2.25376,0.03,0.0325812,0.0245
2.25373,0.00486371,0.0108602,0.0244478
2.25367,0.0247638,0.01,0.0234837
2.2536,0.00469054,0.0392854,0.024759
2.25358,0.001037,0.0353597,0.0243824
2.25358,0.000437956,0.0359655,0.024853
2.25353,0.0238181,0.04,0.0243491
2.25351,0.0262975,0.010541,0.0246348
2.25326,0.000675978,0.0361617,0.025
2.25324,0.000733473,0.0150603,0.0240213
2.25301,0.00495201,0.0234967,0.0230879
2.25298,0.0109288,0.01,0.0213801
