Block Name,Point ID,FamilyIdNode,NumIdNode,Points_0,Points_1,Points_2,Points_Magnitude
dataset_1,246,0,555,0.0192622,0.0105,0.025,0.0332608
dataset_1,247,0,556,0.0194601,0.0105,0.025,0.0333758
dataset_1,248,0,557,0.019658,0.0105,0.025,0.0334916
dataset_1,249,0,558,0.0198559,0.0105,0.025,0.0336082
dataset_1,250,0,559,0.0200539,0.0105,0.025,0.0337255
dataset_1,251,0,560,0.0202518,0.0105,0.025,0.0338435
dataset_1,252,0,561,0.0204497,0.0105,0.025,0.0339623
dataset_1,253,0,562,0.0206476,0.0105,0.025,0.0340819
dataset_1,254,0,563,0.0208456,0.0105,0.025,0.0342022
dataset_1,255,0,564,0.0210435,0.0105,0.025,0.0343231
dataset_1,256,0,565,0.0212414,0.0105,0.025,0.0344449
dataset_1,257,0,566,0.0214393,0.0105,0.025,0.0345673
dataset_1,258,0,567,0.0216373,0.0105,0.025,0.0346904
dataset_1,259,0,568,0.0218352,0.0105,0.025,0.0348142
dataset_1,260,0,569,0.0220331,0.0105,0.025,0.0349386
dataset_1,261,0,570,0.022231,0.0105,0.025,0.0350638
dataset_1,262,0,571,0.022429,0.0105,0.025,0.0351896
dataset_1,263,0,572,0.0226269,0.0105,0.025,0.0353161
dataset_1,264,0,573,0.0228248,0.0105,0.025,0.0354432
dataset_1,265,0,574,0.0230228,0.0105,0.025,0.035571
dataset_1,266,0,575,0.0232207,0.0105,0.025,0.0356994
dataset_1,267,0,576,0.0234186,0.0105,0.025,0.0358285
dataset_1,268,0,577,0.0236165,0.0105,0.025,0.0359582
dataset_1,269,0,578,0.0238145,0.0105,0.025,0.0360885
dataset_1,270,0,579,0.0240124,0.0105,0.025,0.0362194
dataset_1,271,0,580,0.0242103,0.0105,0.025,0.0363509
dataset_1,272,0,581,0.0244082,0.0105,0.025,0.036483
dataset_1,273,0,582,0.0246062,0.0105,0.025,0.0366158
dataset_1,274,0,583,0.0248041,0.0105,0.025,0.0367491
dataset_1,275,0,584,0.025002,0.0105,0.025,0.0368829
dataset_1,276,0,585,0.0251999,0.0105,0.025,0.0370174
dataset_1,277,0,586,0.0253979,0.0105,0.025,0.0371524
dataset_1,278,0,587,0.0255958,0.0105,0.025,0.037288
dataset_1,279,0,588,0.0257937,0.0105,0.025,0.0374241
dataset_1,280,0,589,0.0259916,0.0105,0.025,0.0375608
dataset_1,281,0,590,0.0261896,0.0105,0.025,0.0376981
dataset_1,282,0,591,0.0263875,0.0105,0.025,0.0378358
dataset_1,283,0,592,0.0265854,0.0105,0.025,0.0379741
dataset_1,284,0,593,0.0267834,0.0105,0.025,0.038113
dataset_1,285,0,594,0.0269813,0.0105,0.025,0.0382523
dataset_1,286,0,595,0.0271792,0.0105,0.025,0.0383922
dataset_1,287,0,596,0.0273771,0.0105,0.025,0.0385326
dataset_1,288,0,597,0.0275751,0.0105,0.025,0.0386734
dataset_1,289,0,598,0.027773,0.0105,0.025,0.0388148
dataset_1,290,0,599,0.0279709,0.0105,0.025,0.0389567
dataset_1,291,0,600,0.0281688,0.0105,0.025,0.039099
dataset_1,292,0,601,0.0283668,0.0105,0.025,0.0392419
dataset_1,293,0,602,0.0285647,0.0105,0.025,0.0393852
dataset_1,294,0,603,0.0287626,0.0105,0.025,0.039529
dataset_1,295,0,604,0.0289605,0.0105,0.025,0.0396732
dataset_1,296,0,605,0.0291585,0.0105,0.025,0.0398179
dataset_1,297,0,606,0.0293566,0.0105,0.025,0.0399632
dataset_1,298,0,607,0.000656953,0.0395,0.025,0.0467513
dataset_1,299,0,608,0.000854999,0.0395,0.025,0.0467545
dataset_1,300,0,609,0.00105293,0.0395,0.025,0.0467585
dataset_1,301,0,610,0.00125085,0.0395,0.025,0.0467634
dataset_1,302,0,611,0.00144878,0.0395,0.025,0.0467691
dataset_1,303,0,612,0.0016467,0.0395,0.025,0.0467757
dataset_1,304,0,613,0.00184463,0.0395,0.025,0.046783
dataset_1,305,0,614,0.00204256,0.0395,0.025,0.0467913
dataset_1,306,0,615,0.00224048,0.0395,0.025,0.0468003
dataset_1,307,0,616,0.00243841,0.0395,0.025,0.0468102
dataset_1,308,0,617,0.00263634,0.0395,0.025,0.0468209
dataset_1,309,0,618,0.00283426,0.0395,0.025,0.0468325
dataset_1,310,0,619,0.00303219,0.0395,0.025,0.0468449
dataset_1,311,0,620,0.00323012,0.0395,0.025,0.0468581
dataset_1,312,0,621,0.00342804,0.0395,0.025,0.0468722
dataset_1,313,0,622,0.00362597,0.0395,0.025,0.0468871
dataset_1,314,0,623,0.0038239,0.0395,0.025,0.0469028
dataset_1,315,0,624,0.00402182,0.0395,0.025,0.0469193
dataset_1,316,0,625,0.00421975,0.0395,0.025,0.0469367
dataset_1,317,0,626,0.00441767,0.0395,0.025,0.0469549
dataset_1,318,0,627,0.0046156,0.0395,0.025,0.046974
dataset_1,319,0,628,0.00481353,0.0395,0.025,0.0469938
dataset_1,320,0,629,0.00501145,0.0395,0.025,0.0470145
dataset_1,321,0,630,0.00520938,0.0395,0.025,0.047036
dataset_1,322,0,631,0.00540731,0.0395,0.025,0.0470584
dataset_1,323,0,632,0.00560523,0.0395,0.025,0.0470815
dataset_1,324,0,633,0.00580316,0.0395,0.025,0.0471055
dataset_1,325,0,634,0.00600109,0.0395,0.025,0.0471303
dataset_1,326,0,635,0.00619901,0.0395,0.025,0.0471559
dataset_1,327,0,636,0.00639694,0.0395,0.025,0.0471823
dataset_1,328,0,637,0.00659486,0.0395,0.025,0.0472096
dataset_1,329,0,638,0.00679279,0.0395,0.025,0.0472376
dataset_1,330,0,639,0.00699072,0.0395,0.025,0.0472665
dataset_1,331,0,640,0.00718864,0.0395,0.025,0.0472962
dataset_1,332,0,641,0.00738657,0.0395,0.025,0.0473266
dataset_1,333,0,642,0.0075845,0.0395,0.025,0.0473579
dataset_1,334,0,643,0.00778242,0.0395,0.025,0.04739
dataset_1,335,0,644,0.00798035,0.0395,0.025,0.0474229
dataset_1,336,0,645,0.00817828,0.0395,0.025,0.0474567
dataset_1,337,0,646,0.0083762,0.0395,0.025,0.0474912
dataset_1,338,0,647,0.00857413,0.0395,0.025,0.0475265
dataset_1,339,0,648,0.00877205,0.0395,0.025,0.0475626
dataset_1,340,0,649,0.00896998,0.0395,0.025,0.0475995
dataset_1,341,0,650,0.00916791,0.0395,0.025,0.0476372
