Block Name,Point ID,FamilyIdNode,Points_0,Points_1,Points_2,Points_Magnitude,Temperature
dataset_1,11355,0,0.0271146,0.0248413,0.025,0.0444668,46.3572
dataset_1,11356,0,0.0272303,0.0243932,0.025,0.0442891,46.5306
dataset_1,11357,0,0.0271102,0.0239246,0.025,0.0439585,46.4576
dataset_1,11358,0,0.0272158,0.023365,0.025,0.0437221,46.6323
dataset_1,11359,0,0.0272047,0.0226356,0.025,0.0433298,46.7124
dataset_1,11360,0,0.0271309,0.0219493,0.025,0.0429285,46.7187
dataset_1,11361,0,0.0271251,0.0212387,0.025,0.0425659,46.8349
dataset_1,11362,0,0.0272143,0.0206229,0.025,0.0423193,47.0083
dataset_1,11363,0,0.0271418,0.0199212,0.025,0.0419349,47.0708
dataset_1,11364,0,0.0270307,0.0192196,0.025,0.0415338,47.0896
dataset_1,11365,0,0.0271439,0.0186068,0.025,0.041328,47.311
dataset_1,11366,0,0.0267372,0.0178793,0.025,0.0407375,47.1563
dataset_1,11367,0,0.0269986,0.0161066,0.025,0.0401665,47.8196
dataset_1,11368,0,0.0270408,0.0153733,0.025,0.0399066,48.0513
dataset_1,11369,0,0.0270817,0.0146582,0.025,0.0396646,48.3133
dataset_1,11370,0,0.0268501,0.0140598,0.025,0.0392888,48.5172
dataset_1,11371,0,0.0267818,0.0133461,0.025,0.0389921,48.8925
dataset_1,11372,0,0.00320835,0.0275308,0.025,0.0373261,51.3033
dataset_1,11373,0,0.0133655,0.0374453,0.025,0.0469658,48.3242
dataset_1,11374,0,0.00317417,0.0192491,0.025,0.0317112,51.1275
dataset_1,11375,0,0.0177953,0.0118816,0.025,0.0329066,50.6766
dataset_1,11376,0,0.00908696,0.011814,0.025,0.0291057,51.2032
dataset_1,11377,0,0.00286375,0.0142939,0.025,0.0289399,50.4975
dataset_1,11378,0,0.00224378,0.0315072,0.025,0.0402832,52.0598
dataset_1,11379,0,0.026976,0.0127215,0.025,0.0389171,49.2653
dataset_1,11380,0,0.00912871,0.0374189,0.025,0.0459185,49.2447
dataset_1,11381,0,0.00317345,0.0298028,0.025,0.0390292,51.0859
dataset_1,11382,0,0.0219358,0.0124679,0.025,0.0355194,49.5039
dataset_1,11383,0,0.0100362,0.0376976,0.025,0.0463339,49.2887
dataset_1,11384,0,0.0105058,0.0374745,0.025,0.046257,49.0126
dataset_1,11385,0,0.00265909,0.0349226,0.025,0.0430309,50.4848
dataset_1,11386,0,0.00965407,0.012658,0.025,0.0296383,50.2346
dataset_1,11387,0,0.01612,0.0123329,0.025,0.0322018,50.1727
dataset_1,11388,0,0.00896169,0.012493,0.025,0.0293494,50.4254
dataset_1,11389,0,0.0030288,0.0198959,0.025,0.0320939,51.4056
dataset_1,11390,0,0.00296891,0.0305158,0.025,0.0395604,51.318
dataset_1,11391,0,0.00293032,0.0225703,0.025,0.0338084,51.8192
dataset_1,11392,0,0.004045,0.0125052,0.025,0.0282443,50.3664
dataset_1,11393,0,0.0212316,0.0125762,0.025,0.0351275,49.4289
dataset_1,11394,0,0.0244142,0.0124671,0.025,0.037101,49.4683
dataset_1,11395,0,0.00327927,0.0255863,0.025,0.0359223,51.2719
dataset_1,11396,0,0.00300455,0.0232662,0.025,0.0342833,51.7604
dataset_1,11397,0,0.0195174,0.012621,0.025,0.0341353,49.4826
dataset_1,11398,0,0.0176531,0.0123524,0.025,0.0330032,50.007
dataset_1,11399,0,0.00298486,0.0356047,0.025,0.0436074,50.1899
dataset_1,11400,0,0.0272356,0.0122524,0.025,0.0389474,49.5052
dataset_1,11401,0,0.00287906,0.0238553,0.025,0.0346752,52.0267
dataset_1,11402,0,0.00288532,0.0280538,0.025,0.0376874,51.7835
dataset_1,11403,0,0.00282552,0.0369681,0.025,0.0447171,50.0255
dataset_1,11404,0,0.0269849,0.0377619,0.025,0.0527176,46.1775
dataset_1,11405,0,0.0132189,0.0123622,0.025,0.0308636,50.3894
dataset_1,11406,0,0.00280585,0.0156126,0.025,0.0296079,50.7562
dataset_1,11407,0,0.00281418,0.0122682,0.025,0.0279898,50.3245
dataset_1,11408,0,0.0166505,0.0123701,0.025,0.0324847,50.0584
dataset_1,11409,0,0.00759382,0.0124895,0.025,0.0289595,50.4735
dataset_1,11410,0,0.0118016,0.0123225,0.025,0.0302675,50.528
dataset_1,11411,0,0.0256236,0.0126855,0.025,0.0379801,49.27
dataset_1,11412,0,0.00296507,0.0324084,0.025,0.0410378,50.8875
dataset_1,11413,0,0.0171845,0.0125004,0.025,0.0328111,49.8168
dataset_1,11414,0,0.0156762,0.012537,0.025,0.0320612,49.8686
dataset_1,11415,0,0.00334183,0.0343141,0.025,0.0425867,50.1471
dataset_1,11416,0,0.0028648,0.0337557,0.025,0.0421029,50.6399
dataset_1,11417,0,0.00298571,0.0135142,0.025,0.0285753,50.4136
dataset_1,11418,0,0.00307208,0.0330828,0.025,0.0415801,50.6471
dataset_1,11419,0,0.0031087,0.0249898,0.025,0.0354846,51.6239
dataset_1,11420,0,0.0260284,0.0376067,0.025,0.0521223,46.1923
dataset_1,11421,0,0.0030632,0.0169291,0.025,0.0303476,50.8795
dataset_1,11422,0,0.0268952,0.0169387,0.025,0.0404384,47.508
dataset_1,11423,0,0.00339733,0.0268833,0.025,0.0368681,51.0041
dataset_1,11424,0,0.0023128,0.0310283,0.025,0.0399137,52.1384
dataset_1,11425,0,0.00294134,0.0210471,0.025,0.032812,51.6881
dataset_1,11426,0,0.00309751,0.0184398,0.025,0.0312189,51.0801
dataset_1,11427,0,0.00323763,0.0175959,0.025,0.0307424,50.7914
dataset_1,11428,0,0.00268603,0.0205256,0.025,0.0324579,52.0436
dataset_1,11429,0,0.00267586,0.0149271,0.025,0.02924,50.7047
dataset_1,11430,0,0.0249361,0.0376744,0.025,0.051635,46.3041
dataset_1,11431,0,0.012241,0.0127676,0.025,0.0306244,49.913
dataset_1,11432,0,0.0200456,0.0124603,0.025,0.0343815,49.6369
dataset_1,11433,0,0.00296765,0.0312789,0.025,0.0401519,51.1673
dataset_1,11434,0,0.0193669,0.0136759,0.025,0.0344544,48.0156
dataset_1,11435,0,0.00848901,0.0133896,0.025,0.0296031,49.5661
dataset_1,11436,0,0.00341573,0.0262181,0.025,0.0363875,50.9427
dataset_1,11437,0,0.00267021,0.0318951,0.025,0.0406132,51.3737
dataset_1,11438,0,0.0108225,0.0131547,0.025,0.0302518,49.5111
dataset_1,11439,0,0.00404243,0.0301021,0.025,0.039338,49.8238
dataset_1,11440,0,0.00437212,0.0132718,0.025,0.0286401,50.1907
dataset_1,11441,0,0.00300697,0.0244311,0.025,0.0350845,51.7515
dataset_1,11442,0,0.0274333,0.0376764,0.025,0.0528876,46.0853
dataset_1,11443,0,0.0207973,0.0132853,0.025,0.0351288,48.5525
dataset_1,11444,0,0.00348476,0.0318088,0.025,0.0406071,50.3928
dataset_1,11445,0,0.00393456,0.0222274,0.025,0.0336829,50.1564
dataset_1,11446,0,0.00460004,0.0266196,0.025,0.0368071,49.0267
dataset_1,11447,0,0.00424705,0.0250004,0.025,0.0356098,49.5469
dataset_1,11448,0,0.00308029,0.0218194,0.025,0.0333253,51.5713
dataset_1,11449,0,0.00394405,0.0359948,0.025,0.044002,49.6723
dataset_1,11450,0,0.0130325,0.036676,0.025,0.0462599,47.5965
dataset_1,11451,0,0.00396867,0.0155905,0.025,0.029729,50.0593
dataset_1,11452,0,0.0146492,0.0367261,0.025,0.0467804,47.193
dataset_1,11453,0,0.015411,0.0367715,0.025,0.04706,47.093
dataset_1,11454,0,0.0159732,0.0370117,0.025,0.0474343,47.1991
dataset_1,11455,0,0.016563,0.0368679,0.025,0.0475245,46.8973
dataset_1,11456,0,0.0172768,0.0369333,0.025,0.0478284,46.7816
dataset_1,11457,0,0.0180488,0.0367459,0.025,0.047969,46.4358
dataset_1,11458,0,0.0188065,0.0367843,0.025,0.0482884,46.3565
dataset_1,11459,0,0.0185036,0.0134844,0.025,0.0339,48.285
dataset_1,11460,0,0.0136576,0.0121738,0.025,0.0309795,50.6266
dataset_1,11461,0,0.011568,0.0129941,0.025,0.0304576,49.6269
dataset_1,11462,0,0.00993212,0.0361684,0.025,0.0450755,47.9397
dataset_1,11463,0,0.00325638,0.0285949,0.025,0.0381218,51.116
dataset_1,11464,0,0.00353914,0.02054,0.025,0.0325487,50.7906
dataset_1,11465,0,0.0138211,0.0365931,0.025,0.0464228,47.3105
dataset_1,11466,0,0.0204032,0.0368132,0.025,0.048954,46.112
dataset_1,11467,0,0.0211869,0.0367644,0.025,0.0492494,45.9922
dataset_1,11468,0,0.00697009,0.0129248,0.025,0.0289936,50.1487
dataset_1,11469,0,0.00832165,0.036369,0.025,0.0449105,48.5379
dataset_1,11470,0,0.0107664,0.0365875,0.025,0.0456022,48.045
dataset_1,11471,0,0.0231543,0.0132689,0.025,0.0365675,48.624
dataset_1,11472,0,0.0128971,0.0131389,0.025,0.0310478,49.257
dataset_1,11473,0,0.00295443,0.0128618,0.025,0.0282693,50.3677
dataset_1,11474,0,0.00369899,0.0350786,0.025,0.0432341,49.8067
dataset_1,11475,0,0.0155812,0.0133828,0.025,0.0323554,48.7145
dataset_1,11476,0,0.00618435,0.0132573,0.025,0.0289655,49.9976
dataset_1,11477,0,0.00392573,0.0334967,0.025,0.0419814,49.7449
dataset_1,11478,0,0.0115847,0.0368944,0.025,0.0460478,48.1668
dataset_1,11479,0,0.0245511,0.0133445,0.025,0.0374944,48.6737
dataset_1,11480,0,0.00439393,0.0367929,0.025,0.0446992,49.6537
dataset_1,11481,0,0.00600873,0.036808,0.025,0.0448992,49.3024
dataset_1,11482,0,0.00674035,0.0367505,0.025,0.0449559,49.1249
dataset_1,11483,0,0.00454469,0.0257537,0.025,0.0361788,49.0618
dataset_1,11484,0,0.00393333,0.0291393,0.025,0.038595,49.9944
dataset_1,11485,0,0.0100339,0.013319,0.025,0.0300512,49.4314
dataset_1,11486,0,0.0260191,0.0136147,0.025,0.0385662,48.625
dataset_1,11487,0,0.0223882,0.0134171,0.025,0.0361421,48.3817
dataset_1,11488,0,0.0252767,0.0133674,0.025,0.0379816,48.6988
dataset_1,11489,0,0.00386394,0.0212892,0.025,0.0330629,50.2714
dataset_1,11490,0,0.0196687,0.036847,0.025,0.0486781,46.2246
dataset_1,11491,0,0.00357267,0.013064,0.025,0.0284329,50.3066
dataset_1,11492,0,0.0238533,0.0129641,0.025,0.0369059,48.9943
dataset_1,11493,0,0.0238766,0.036764,0.025,0.0504647,45.835
dataset_1,11494,0,0.0215854,0.0134659,0.025,0.0356688,48.3368
dataset_1,11495,0,0.00389553,0.0230961,0.025,0.0342579,50.1844
dataset_1,11496,0,0.00926394,0.0133859,0.025,0.0298329,49.448
dataset_1,11497,0,0.00415571,0.0167244,0.025,0.0303641,49.8714
dataset_1,11498,0,0.012285,0.0367359,0.025,0.0461026,47.8326
dataset_1,11499,0,0.00362341,0.023782,0.025,0.0346946,50.6402
dataset_1,11500,0,0.00446596,0.0343292,0.025,0.0427017,49.3277
dataset_1,11501,0,0.0230834,0.0367825,0.025,0.0501078,45.8363
dataset_1,11502,0,0.0218536,0.0362992,0.025,0.0491957,45.5952
dataset_1,11503,0,0.0224088,0.0367372,0.025,0.0497672,45.8638
dataset_1,11504,0,0.024646,0.0367601,0.025,0.0508304,45.8409
dataset_1,11505,0,0.0200891,0.0131029,0.025,0.0346447,48.7791
dataset_1,11506,0,0.0149112,0.0133209,0.025,0.0320123,48.8546
dataset_1,11507,0,0.00522458,0.0132463,0.025,0.0287708,50.0821
dataset_1,11508,0,0.025997,0.0369102,0.025,0.0516063,45.9348
dataset_1,11509,0,0.0162287,0.0130805,0.025,0.0325495,49.0772
dataset_1,11510,0,0.00363536,0.036923,0.025,0.0447384,49.8202
dataset_1,11511,0,0.0252659,0.0370068,0.025,0.0513115,45.9943
dataset_1,11512,0,0.00747651,0.0364449,0.025,0.0448233,48.8394
dataset_1,11513,0,0.00770756,0.0133056,0.025,0.0293504,49.7793
dataset_1,11514,0,0.0142481,0.0135487,0.025,0.0318053,48.5235
dataset_1,11515,0,0.00384238,0.0309556,0.025,0.0399752,49.9955
dataset_1,11516,0,0.00518375,0.0369702,0.025,0.0449295,49.5627
dataset_1,11517,0,0.0177174,0.0131164,0.025,0.0333309,48.889
dataset_1,11518,0,0.00431221,0.0274805,0.025,0.0374001,49.4299
dataset_1,11519,0,0.0135882,0.0129464,0.025,0.031261,49.4928
dataset_1,11520,0,0.00372694,0.0138396,0.025,0.0288171,50.1984
dataset_1,11521,0,0.00986157,0.0370017,0.025,0.0457316,48.678
dataset_1,11522,0,0.02103,0.0144736,0.025,0.0357316,47.1553
dataset_1,11523,0,0.00516409,0.0335638,0.025,0.0421687,48.7407
dataset_1,11524,0,0.00965554,0.0142068,0.025,0.0303325,48.5208
dataset_1,11525,0,0.00393796,0.0197414,0.025,0.0320972,50.1512
dataset_1,11526,0,0.00379915,0.0145804,0.025,0.0291894,50.1394
dataset_1,11527,0,0.00376095,0.0244574,0.025,0.0351754,50.4018
dataset_1,11528,0,0.00429107,0.0178131,0.025,0.0309955,49.6924
dataset_1,11529,0,0.00416258,0.0188712,0.025,0.0315982,49.8524
dataset_1,11530,0,0.00515997,0.0195416,0.025,0.0321481,48.6566
dataset_1,11531,0,0.00498214,0.0227379,0.025,0.034159,48.5031
dataset_1,11532,0,0.00384094,0.032515,0.025,0.0411944,49.9878
dataset_1,11533,0,0.0188442,0.0150178,0.025,0.0347223,46.4041
dataset_1,11534,0,0.00785338,0.0353877,0.025,0.0440337,48.035
dataset_1,11535,0,0.016995,0.0134242,0.025,0.0330763,48.4768
dataset_1,11536,0,0.0121228,0.0135435,0.025,0.0309094,48.791
dataset_1,11537,0,0.0113542,0.0139099,0.025,0.0307799,48.4455
dataset_1,11538,0,0.00579406,0.0171664,0.025,0.0308748,48.5928
dataset_1,11539,0,0.0238978,0.0140841,0.025,0.0373426,47.9243
dataset_1,11540,0,0.0134756,0.0140131,0.025,0.0316695,47.9722
dataset_1,11541,0,0.00379516,0.0281353,0.025,0.0378286,50.178
dataset_1,11542,0,0.00911304,0.0365904,0.025,0.0452427,48.5283
dataset_1,11543,0,0.0104899,0.014189,0.025,0.0306001,48.2993
dataset_1,11544,0,0.00496645,0.0352559,0.025,0.0435045,49.124
dataset_1,11545,0,0.0262058,0.0361668,0.025,0.0511838,45.7618
dataset_1,11546,0,0.00524863,0.0157718,0.025,0.0300216,49.3438
dataset_1,11547,0,0.00582205,0.0144278,0.025,0.0294459,49.3697
dataset_1,11548,0,0.00890123,0.0145659,0.025,0.0302721,48.3711
dataset_1,11549,0,0.00461012,0.0205976,0.025,0.0327187,49.2493
dataset_1,11550,0,0.00914176,0.0353689,0.025,0.0442666,47.4645
dataset_1,11551,0,0.0253341,0.0362526,0.025,0.0508042,45.6845
dataset_1,11552,0,0.0161108,0.0141567,0.025,0.0329389,47.6633
dataset_1,11553,0,0.00502393,0.0283635,0.025,0.0381409,48.3574
dataset_1,11554,0,0.00534492,0.029477,0.025,0.0390188,48.0244
dataset_1,11555,0,0.0263975,0.0354786,0.025,0.0507993,45.6799
dataset_1,11556,0,0.0262192,0.0347213,0.025,0.0501798,45.5101
dataset_1,11557,0,0.0263846,0.0339305,0.025,0.0497235,45.4471
dataset_1,11558,0,0.0262953,0.033211,0.025,0.0491876,45.3953
dataset_1,11559,0,0.0262487,0.0324182,0.025,0.0486306,45.3214
dataset_1,11560,0,0.0264466,0.0316833,0.025,0.0482519,45.4054
dataset_1,11561,0,0.0260996,0.0309449,0.025,0.0475791,45.179
dataset_1,11562,0,0.0264596,0.0300206,0.025,0.0471842,45.4331
dataset_1,11563,0,0.0260154,0.0295012,0.025,0.046606,45.0895
dataset_1,11564,0,0.0264227,0.0289723,0.025,0.0465033,45.4228
dataset_1,11565,0,0.0265389,0.0283048,0.025,0.046157,45.5414
dataset_1,11566,0,0.0266311,0.027722,0.025,0.0458555,45.6491
dataset_1,11567,0,0.0262839,0.0272597,0.025,0.0453754,45.3197
dataset_1,11568,0,0.026552,0.0266682,0.025,0.0451797,45.6274
dataset_1,11569,0,0.026544,0.0259673,0.025,0.0447648,45.669
dataset_1,11570,0,0.0265232,0.0252346,0.025,0.0443313,45.7104
dataset_1,11571,0,0.0264739,0.0244081,0.025,0.0438363,45.7262
dataset_1,11572,0,0.0264014,0.0236444,0.025,0.0433716,45.7505
dataset_1,11573,0,0.0265289,0.0229555,0.025,0.0430783,45.9631
dataset_1,11574,0,0.0262618,0.0222935,0.025,0.0425638,45.8002
dataset_1,11575,0,0.0264073,0.0214813,0.025,0.042235,46.0576
dataset_1,11576,0,0.0265396,0.0208598,0.025,0.0420058,46.3113
dataset_1,11577,0,0.0263668,0.0202427,0.025,0.041593,46.2641
dataset_1,11578,0,0.026391,0.0195293,0.025,0.0412659,46.4476
dataset_1,11579,0,0.0262316,0.0187346,0.025,0.0407932,46.5479
dataset_1,11580,0,0.0256347,0.0180221,0.025,0.0400866,46.3472
dataset_1,11581,0,0.00327276,0.0150098,0.025,0.0293429,50.4145
dataset_1,11582,0,0.00688852,0.014069,0.025,0.0295023,49.3501
dataset_1,11583,0,0.00529554,0.0184516,0.025,0.0315199,48.7923
dataset_1,11584,0,0.00582185,0.0343942,0.025,0.0429168,48.5332
dataset_1,11585,0,0.00498732,0.021604,0.025,0.0334156,48.5773
dataset_1,11586,0,0.025674,0.0170145,0.025,0.0396692,46.7539
dataset_1,11587,0,0.0220573,0.0146663,0.025,0.0364228,47.0739
dataset_1,11588,0,0.00467102,0.0143498,0.025,0.0292016,49.8043
dataset_1,11589,0,0.0242334,0.0178103,0.025,0.0391084,45.6741
dataset_1,11590,0,0.0249962,0.0146764,0.025,0.038278,47.6548
dataset_1,11591,0,0.0259491,0.0159103,0.025,0.039389,47.3394
dataset_1,11592,0,0.0244983,0.0162729,0.025,0.0386002,46.5708
dataset_1,11593,0,0.0064152,0.0356788,0.025,0.0440355,48.6958
dataset_1,11594,0,0.00469213,0.0238848,0.025,0.0348927,48.8443
dataset_1,11595,0,0.0127354,0.0141086,0.025,0.0314045,47.9944
dataset_1,11596,0,0.0052164,0.0361459,0.025,0.0442576,49.2353
dataset_1,11597,0,0.0140881,0.0150244,0.025,0.0323915,46.7351
dataset_1,11598,0,0.0078432,0.0145715,0.025,0.0299807,48.6935
dataset_1,11599,0,0.00456752,0.0317179,0.025,0.0406435,49.1194
dataset_1,11600,0,0.0244392,0.035677,0.025,0.0499512,45.3072
dataset_1,11601,0,0.0261809,0.0147537,0.025,0.0390911,48.0139
dataset_1,11602,0,0.0177674,0.0142155,0.025,0.0338047,47.3778
dataset_1,11603,0,0.00581054,0.0273035,0.025,0.0374732,47.296
dataset_1,11604,0,0.00502307,0.032616,0.025,0.0414009,48.7346
dataset_1,11605,0,0.0105329,0.0352917,0.025,0.0445135,47.0049
dataset_1,11606,0,0.0125538,0.0359162,0.025,0.0455255,46.9452
dataset_1,11607,0,0.0227951,0.0171208,0.025,0.0379175,45.4908
dataset_1,11608,0,0.00999941,0.0340563,0.025,0.0434145,46.2202
dataset_1,11609,0,0.00690145,0.0285008,0.025,0.0385347,46.1053
dataset_1,11610,0,0.0116138,0.0357991,0.025,0.0451825,47.0661
dataset_1,11611,0,0.0153216,0.0356134,0.025,0.046131,46.0045
dataset_1,11612,0,0.0068306,0.015723,0.025,0.0303129,48.5417
dataset_1,11613,0,0.0143188,0.0355889,0.025,0.0457886,46.1669
dataset_1,11614,0,0.0162785,0.0353841,0.025,0.046282,45.6336
dataset_1,11615,0,0.0160369,0.0362844,0.025,0.0468907,46.5143
dataset_1,11616,0,0.0168096,0.0361289,0.025,0.047041,46.1641
dataset_1,11617,0,0.0175324,0.0361341,0.025,0.0473081,46.0201
dataset_1,11618,0,0.018263,0.0358372,0.025,0.0473586,45.6508
dataset_1,11619,0,0.0192624,0.0358506,0.025,0.047763,45.5015
dataset_1,11620,0,0.0134003,0.0356547,0.025,0.0455612,46.5012
dataset_1,11621,0,0.0234512,0.0357505,0.025,0.0495283,45.2885
dataset_1,11622,0,0.00512155,0.0306349,0.025,0.0398714,48.4094
dataset_1,11623,0,0.0211525,0.0357966,0.025,0.0485162,45.3266
dataset_1,11624,0,0.0225906,0.0359435,0.025,0.0492673,45.4354
dataset_1,11625,0,0.0059786,0.0259879,0.025,0.0365529,47.0057
dataset_1,11626,0,0.020271,0.0139324,0.025,0.0350717,47.742
dataset_1,11627,0,0.0151332,0.0145245,0.025,0.032634,47.1807
dataset_1,11628,0,0.00669571,0.0302208,0.025,0.0397885,46.7048
dataset_1,11629,0,0.0196209,0.0347966,0.025,0.0471252,44.9171
dataset_1,11630,0,0.014845,0.0342672,0.025,0.0449401,45.0779
dataset_1,11631,0,0.0227492,0.034892,0.025,0.0485796,44.9012
dataset_1,11632,0,0.0184754,0.0346306,0.025,0.0465362,44.9285
dataset_1,11633,0,0.023253,0.0154768,0.025,0.0374864,46.7094
dataset_1,11634,0,0.0200524,0.0150619,0.025,0.0354113,46.4389
dataset_1,11635,0,0.0202267,0.0359191,0.025,0.048211,45.4267
dataset_1,11636,0,0.00991956,0.0155587,0.025,0.031072,47.3175
dataset_1,11637,0,0.00601409,0.0316414,0.025,0.0407719,47.7002
dataset_1,11638,0,0.00710587,0.034304,0.025,0.0430379,47.7965
dataset_1,11639,0,0.00556609,0.0248037,0.025,0.035654,47.5715
dataset_1,11640,0,0.00621999,0.0235059,0.025,0.0348743,46.839
dataset_1,11641,0,0.0255188,0.0354178,0.025,0.0503054,45.4291
dataset_1,11642,0,0.0249218,0.0346503,0.025,0.0494645,45.1272
dataset_1,11643,0,0.025535,0.0338427,0.025,0.0492175,45.1521
dataset_1,11644,0,0.0252496,0.0329067,0.025,0.0484292,44.8676
dataset_1,11645,0,0.0114028,0.0343557,0.025,0.0439925,45.99
dataset_1,11646,0,0.0229334,0.0142296,0.025,0.0367889,47.5933
dataset_1,11647,0,0.0198659,0.016589,0.025,0.035984,45.119
dataset_1,11648,0,0.0207034,0.0345338,0.025,0.0473942,44.6862
dataset_1,11649,0,0.0172775,0.035058,0.025,0.0463958,45.2483
dataset_1,11650,0,0.00760051,0.0265158,0.025,0.0372271,45.1868
dataset_1,11651,0,0.0226274,0.0189289,0.025,0.0386691,44.4038
dataset_1,11652,0,0.00771558,0.0174646,0.025,0.031457,47.2087
dataset_1,11653,0,0.00858446,0.0341656,0.025,0.043197,47.0018
dataset_1,11654,0,0.0169412,0.0146327,0.025,0.0335577,46.9303
dataset_1,11655,0,0.0119988,0.0147347,0.025,0.0314019,47.402
dataset_1,11656,0,0.0136807,0.0344241,0.025,0.0446898,45.4726
dataset_1,11657,0,0.0214501,0.0159905,0.025,0.036617,45.9434
dataset_1,11658,0,0.0236375,0.0343723,0.025,0.0486332,44.7834
dataset_1,11659,0,0.0161499,0.0156523,0.025,0.0336276,45.7845
dataset_1,11660,0,0.011039,0.0150704,0.025,0.0312086,47.3458
dataset_1,11661,0,0.019413,0.0332864,0.025,0.0459331,44.02
dataset_1,11662,0,0.0129766,0.0151916,0.025,0.0320028,46.7313
dataset_1,11663,0,0.0132798,0.0165194,0.025,0.0327757,45.419
dataset_1,11664,0,0.00638836,0.0220093,0.025,0.0339149,46.892
dataset_1,11665,0,0.0252632,0.0318475,0.025,0.0477231,44.7822
dataset_1,11666,0,0.0249033,0.0309439,0.025,0.0469329,44.4774
dataset_1,11667,0,0.025432,0.0302024,0.025,0.046733,44.7268
dataset_1,11668,0,0.0249878,0.0294533,0.025,0.0460096,44.455
dataset_1,11669,0,0.0255557,0.0286584,0.025,0.0458192,44.7474
dataset_1,11670,0,0.0258941,0.0278386,0.025,0.0455026,44.9937
dataset_1,11671,0,0.0253974,0.027356,0.025,0.0449264,44.6276
dataset_1,11672,0,0.0258064,0.0268158,0.025,0.0448337,44.9573
dataset_1,11673,0,0.0250001,0.0266768,0.025,0.0442906,44.3124
dataset_1,11674,0,0.025701,0.0261759,0.025,0.0443928,44.9037
dataset_1,11675,0,0.0247119,0.0260047,0.025,0.0437256,44.1458
dataset_1,11676,0,0.025626,0.0255147,0.025,0.0439624,44.8604
dataset_1,11677,0,0.0255846,0.024768,0.025,0.0435089,44.88
dataset_1,11678,0,0.0255479,0.0239469,0.025,0.0430249,44.9283
dataset_1,11679,0,0.0256112,0.0230138,0.025,0.0425508,45.0884
dataset_1,11680,0,0.0251335,0.0222206,0.025,0.0418384,44.8792
dataset_1,11681,0,0.0255938,0.0215934,0.025,0.041789,45.2879
dataset_1,11682,0,0.0256138,0.0207695,0.025,0.0413816,45.5013
dataset_1,11683,0,0.0253957,0.019688,0.025,0.0407131,45.6577
dataset_1,11684,0,0.0251027,0.0187606,0.025,0.0400888,45.7851
dataset_1,11685,0,0.0175603,0.0155489,0.025,0.0342802,45.8804
dataset_1,11686,0,0.0235453,0.0326749,0.025,0.0474029,44.3097
dataset_1,11687,0,0.0148023,0.016214,0.025,0.0332717,45.3938
dataset_1,11688,0,0.024057,0.0193369,0.025,0.0397197,44.9343
dataset_1,11689,0,0.00599146,0.0206234,0.025,0.0329579,47.5973
dataset_1,11690,0,0.00637724,0.0329945,0.025,0.0418845,47.71
dataset_1,11691,0,0.00713007,0.0247378,0.025,0.0358859,45.7105
dataset_1,11692,0,0.0209711,0.0181633,0.025,0.0373456,44.2556
dataset_1,11693,0,0.023571,0.0312853,0.025,0.0464689,44.0539
dataset_1,11694,0,0.00674513,0.0190093,0.025,0.0321224,47.2564
dataset_1,11695,0,0.00922781,0.0326938,0.025,0.0421787,45.7639
dataset_1,11696,0,0.0156779,0.0175534,0.025,0.0343354,44.1723
dataset_1,11697,0,0.00871816,0.0191487,0.025,0.0326753,45.6462
dataset_1,11698,0,0.0140528,0.0327264,0.025,0.0435144,44.1002
dataset_1,11699,0,0.00763507,0.0207618,0.025,0.0333818,45.8959
dataset_1,11700,0,0.0223222,0.022103,0.025,0.0401475,43.2362
dataset_1,11701,0,0.0218106,0.033372,0.025,0.0470573,44.3383
dataset_1,11702,0,0.0080307,0.0227959,0.025,0.0347727,45.035
dataset_1,11703,0,0.00847602,0.0159948,0.025,0.0308655,47.6021
dataset_1,11704,0,0.00896542,0.0278914,0.025,0.0385137,44.1598
dataset_1,11705,0,0.00988544,0.0174099,0.025,0.0320285,45.8844
dataset_1,11706,0,0.0139577,0.0179075,0.025,0.0337712,44.1021
dataset_1,11707,0,0.0109403,0.0326654,0.025,0.0425643,44.9188
dataset_1,11708,0,0.0184861,0.016528,0.025,0.0352123,45.0232
dataset_1,11709,0,0.021819,0.0314994,0.025,0.0457524,43.6294
dataset_1,11710,0,0.0174734,0.0334702,0.025,0.0452832,44.2333
dataset_1,11711,0,0.00847052,0.0297067,0.025,0.0397396,44.9687
dataset_1,11712,0,0.0222515,0.029921,0.025,0.0448932,43.3211
dataset_1,11713,0,0.0213259,0.0205632,0.025,0.0387639,43.266
dataset_1,11714,0,0.0161082,0.0343412,0.025,0.045429,44.9648
dataset_1,11715,0,0.0158527,0.0328504,0.025,0.0442205,43.9286
dataset_1,11716,0,0.0198487,0.0315309,0.025,0.0448683,43.3268
dataset_1,11717,0,0.00781329,0.0330795,0.025,0.0421936,46.871
dataset_1,11718,0,0.00943058,0.0261658,0.025,0.0373976,43.6377
dataset_1,11719,0,0.0088765,0.0245799,0.025,0.0361658,44.0697
dataset_1,11720,0,0.00778353,0.0315485,0.025,0.0409986,46.2095
dataset_1,11721,0,0.0120445,0.0178813,0.025,0.0330123,44.6013
dataset_1,11722,0,0.0116151,0.0162462,0.025,0.0319977,46.0222
dataset_1,11723,0,0.0171902,0.0171208,0.025,0.0348371,44.5122
dataset_1,11724,0,0.0239542,0.0300698,0.025,0.0458584,43.9659
