Points_0,Points_1,Points_2,Temperature
0.0290364,0.032738,0.025,46.9986
0.0290381,0.0331309,0.025,46.9093
0.0290336,0.0335245,0.025,46.8167
0.0290298,0.0339242,0.025,46.717
0.0290316,0.0343226,0.025,46.6306
0.0290308,0.034715,0.025,46.5411
0.0290293,0.0351087,0.025,46.4508
0.0290354,0.0355109,0.025,46.3591
0.0290378,0.0359056,0.025,46.2543
0.0290371,0.0363005,0.025,46.1671
0.0290337,0.0366928,0.025,46.0796
0.0290273,0.0370962,0.025,45.9951
0.0290319,0.0375037,0.025,45.9212
0.0290413,0.0379013,0.025,45.8463
0.0290709,0.0382837,0.025,45.7859
0.0291154,0.0386456,0.025,45.7291
0.0287804,0.0390998,0.025,45.801
0.0277803,0.0391177,0.025,46.171
0.0283743,0.0391034,0.025,45.9511
0.0289764,0.0391284,0.025,45.7321
0.0279785,0.0391154,0.025,46.1012
0.0285754,0.0390989,0.025,45.8737
0.0273797,0.0390941,0.025,46.3095
0.0269781,0.0390975,0.025,46.4426
0.0265856,0.0390972,0.025,46.5596
0.0261837,0.0390866,0.025,46.6652
0.0257856,0.0390955,0.025,46.7744
0.0253933,0.0391094,0.025,46.8847
0.0250016,0.0391123,0.025,46.9697
0.0245983,0.0390871,0.025,47.055
0.0241996,0.0390966,0.025,47.144
0.0238041,0.0390977,0.025,47.2317
0.023409,0.0390962,0.025,47.3131
0.0230137,0.0390958,0.025,47.3919
0.0226189,0.0391012,0.025,47.4827
0.0222223,0.0391056,0.025,47.5712
0.0218273,0.0390989,0.025,47.6595
0.0214322,0.0390967,0.025,47.7414
0.0210363,0.0390962,0.025,47.836
0.0206417,0.0390988,0.025,47.9346
0.0202437,0.0390991,0.025,48.0363
0.0198441,0.0390969,0.025,48.1387
0.0194483,0.0390982,0.025,48.2443
0.0190525,0.0390968,0.025,48.3618
0.018657,0.039096,0.025,48.4764
0.0182616,0.0390957,0.025,48.582
0.0178672,0.039101,0.025,48.7066
0.0174678,0.0390977,0.025,48.828
0.0170724,0.0390985,0.025,48.9481
0.0166767,0.039098,0.025,49.0669
0.0162811,0.039098,0.025,49.1858
0.0158851,0.0390989,0.025,49.3236
0.0154891,0.0390991,0.025,49.4387
0.0150937,0.0390978,0.025,49.5522
0.0146984,0.0390971,0.025,49.6717
0.0143041,0.0391011,0.025,49.7797
0.0139055,0.039096,0.025,49.8889
0.0135109,0.039097,0.025,49.9876
0.0131156,0.0390964,0.025,50.09
0.0127202,0.0390988,0.025,50.1837
0.0123162,0.0390923,0.025,50.2722
0.0119138,0.039096,0.025,50.345
0.0115415,0.0391607,0.025,50.4648
0.0111693,0.0390968,0.025,50.4885
0.0107648,0.0390986,0.025,50.5396
0.0103616,0.0391072,0.025,50.5975
0.00996457,0.0391048,0.025,50.6415
0.00956994,0.0390969,0.025,50.6693
0.00917594,0.0390967,0.025,50.6769
0.00877826,0.0390987,0.025,50.6947
0.00838007,0.0391058,0.025,50.7043
0.00798503,0.0391045,0.025,50.6947
0.00759184,0.0391012,0.025,50.6739
0.00719651,0.0391074,0.025,50.6612
0.00679894,0.0391031,0.025,50.6274
0.00640431,0.0391032,0.025,50.6022
0.00601081,0.0391016,0.025,50.5545
0.00561006,0.0390967,0.025,50.4999
0.00521455,0.0390976,0.025,50.4486
0.00481961,0.0390987,0.025,50.3916
0.00442616,0.0391053,0.025,50.3327
0.0040263,0.039102,0.025,50.259
0.00363239,0.0391048,0.025,50.1829
0.00323908,0.0391065,0.025,50.1007
0.00284401,0.0391062,0.025,50.0097
0.00244218,0.0390819,0.025,49.9108
0.00203465,0.0390968,0.025,49.7961
0.00162063,0.0391244,0.025,49.6841
0.00120077,0.0391446,0.025,49.5586
0.000909024,0.0380342,0.025,49.8856
0.000883389,0.0384398,0.025,49.7145
0.000811705,0.0392842,0.025,49.4183
0.000860528,0.0386238,0.025,49.6432
0.000812244,0.0389291,0.025,49.5222
0.00099266,0.0392014,0.025,49.4887
0.000930781,0.0372479,0.025,50.2502
0.000871923,0.0376439,0.025,50.0629
0.000941901,0.0368747,0.025,50.4404
0.00094162,0.0364312,0.025,50.6768
0.000906179,0.036068,0.025,50.8944
0.000951834,0.0357052,0.025,51.0844
0.000950127,0.0352709,0.025,51.3374
0.000929923,0.0348479,0.025,51.5993
0.000857221,0.0344896,0.025,51.8619
0.000900218,0.0341159,0.025,52.0737
0.00100954,0.0336745,0.025,52.2706
0.000879683,0.0333011,0.025,52.5837
0.000896715,0.0329169,0.025,52.8237
0.000886551,0.0325253,0.025,53.0633
0.000874244,0.0321383,0.025,53.2903
0.000915274,0.0317339,0.025,53.4974
0.000906468,0.0312538,0.025,53.7699
0.000957549,0.0309923,0.025,53.8564
0.000880479,0.0305489,0.025,54.1622
0.000911835,0.0301506,0.025,54.3096
0.00091566,0.029727,0.025,54.4985
0.000854438,0.0293673,0.025,54.7059
0.000891708,0.0289851,0.025,54.8102
0.000900431,0.0285901,0.025,54.9274
0.000873669,0.0282017,0.025,55.0865
0.000904283,0.027808,0.025,55.1488
0.00094229,0.0273847,0.025,55.2154
0.000883314,0.0269737,0.025,55.3448
0.000976076,0.02658,0.025,55.3003
0.000982327,0.0111113,0.025,49.8181
0.00161043,0.0108896,0.025,49.9842
0.000835431,0.0108759,0.025,49.7139
0.00202889,0.0108871,0.025,50.1388
0.00243103,0.010893,0.025,50.3005
0.00283355,0.0108881,0.025,50.4384
0.00324632,0.0109102,0.025,50.571
0.00363367,0.010838,0.025,50.7303
0.00400741,0.0108806,0.025,50.8337
0.00441126,0.0108835,0.025,50.9655
0.00481091,0.0108975,0.025,51.0761
0.0052118,0.0108803,0.025,51.1948
0.00560988,0.0108803,0.025,51.3243
0.00600746,0.0108816,0.025,51.4298
0.0063904,0.0108503,0.025,51.5354
0.00677288,0.0108829,0.025,51.6234
0.00717942,0.0108896,0.025,51.7216
0.00758002,0.0109065,0.025,51.8163
0.00799818,0.0109165,0.025,51.9046
0.00838407,0.010846,0.025,52.0302
0.00876589,0.0108982,0.025,52.0625
0.00916559,0.0108592,0.025,52.1702
0.00956222,0.0109069,0.025,52.1905
0.0099467,0.0109246,0.025,52.2211
0.0103568,0.0108745,0.025,52.3228
0.0107636,0.0108871,0.025,52.3441
0.0111433,0.0108354,0.025,52.4224
0.0115188,0.0109213,0.025,52.3573
0.0119462,0.0109175,0.025,52.3864
0.0123319,0.0108998,0.025,52.4115
0.012732,0.0108577,0.025,52.4727
0.0131174,0.010882,0.025,52.4298
0.0135285,0.0109236,0.025,52.3802
0.0139393,0.0108934,0.025,52.3981
0.0142935,0.0108792,0.025,52.4082
0.0147001,0.010886,0.025,52.366
0.0151,0.0108925,0.025,52.3155
0.0154966,0.0108924,0.025,52.2856
0.0158934,0.01089,0.025,52.2465
0.0162878,0.0108825,0.025,52.2084
0.0166823,0.0108828,0.025,52.1543
0.0170793,0.0108864,0.025,52.1039
0.0174773,0.0108926,0.025,52.044
0.0178834,0.0108995,0.025,51.9785
0.0182783,0.010867,0.025,51.9578
0.0186685,0.0108962,0.025,51.8644
0.0190623,0.010862,0.025,51.8494
0.019454,0.0109104,0.025,51.7367
0.0198609,0.0109128,0.025,51.6681
0.0202662,0.0108779,0.025,51.6503
0.0206532,0.0108631,0.025,51.6085
0.021038,0.0108846,0.025,51.5308
0.021439,0.0108869,0.025,51.4599
0.0218334,0.010879,0.025,51.4092
0.0222296,0.0108987,0.025,51.3278
0.0226253,0.0108672,0.025,51.2915
0.0230162,0.010893,0.025,51.2126
0.0234218,0.0108927,0.025,51.1387
0.0238172,0.0108796,0.025,51.0999
0.0242088,0.0108699,0.025,51.0484
0.0246042,0.0108891,0.025,50.9581
0.0250109,0.0108892,0.025,50.8868
0.0253774,0.0109046,0.025,50.8036
0.0257888,0.0109158,0.025,50.7182
0.0262024,0.0108888,0.025,50.6274
0.0265653,0.0109005,0.025,50.5348
0.0269768,0.0109077,0.025,50.4059
0.0273821,0.0108809,0.025,50.2616
0.0277765,0.010882,0.025,50.078
0.0281806,0.0108846,0.025,49.8791
0.0285903,0.010893,0.025,49.6463
0.0289652,0.0109114,0.025,49.4263
0.0291387,0.0389424,0.025,45.692
0.0291811,0.0391728,0.025,45.6555
0.0275781,0.0391148,0.025,46.2438
0.0271867,0.0391028,0.025,46.379
0.0267858,0.0390887,0.025,46.4991
0.0263847,0.0390997,0.025,46.6293
0.025983,0.0390829,0.025,46.724
0.0255881,0.039107,0.025,46.83
0.0251961,0.0391134,0.025,46.931
0.0247962,0.0391045,0.025,47.0169
0.0244057,0.0390953,0.025,47.0912
0.0240092,0.0390996,0.025,47.183
0.0236142,0.0390987,0.025,47.2583
0.0232188,0.0390973,0.025,47.3524
0.0228239,0.0390996,0.025,47.4323
0.0224288,0.0391077,0.025,47.5192
0.0220323,0.0391045,0.025,47.6099
0.0216378,0.0390997,0.025,47.698
0.0212422,0.0390987,0.025,47.7921
0.0208462,0.0390971,0.025,47.8885
0.020447,0.0390976,0.025,47.9834
0.0200489,0.0390998,0.025,48.0915
0.0196542,0.0391001,0.025,48.1965
0.0192581,0.0390997,0.025,48.2984
0.0188626,0.0390983,0.025,48.4118
0.018467,0.0390978,0.025,48.5339
0.0180717,0.0390979,0.025,48.6448
0.0176724,0.0391008,0.025,48.7573
0.017278,0.0391003,0.025,48.8872
0.0168822,0.0391002,0.025,49.0111
0.0164865,0.0390997,0.025,49.1296
0.0160909,0.0391006,0.025,49.2582
0.0156949,0.0391012,0.025,49.3726
0.015299,0.0391004,0.025,49.4935
0.0149039,0.0390996,0.025,49.6147
0.0145086,0.0390987,0.025,49.7207
0.0141093,0.0390996,0.025,49.8353
0.0137161,0.0390986,0.025,49.9403
0.013321,0.0390988,0.025,50.0369
0.012925,0.0390969,0.025,50.1275
0.012523,0.0390964,0.025,50.2252
0.0121218,0.039093,0.025,50.3084
0.0117237,0.039109,0.025,50.3964
0.0113665,0.0391062,0.025,50.4589
0.0109632,0.0390929,0.025,50.5095
0.0105594,0.039104,0.025,50.564
0.0101619,0.0391107,0.025,50.6125
0.00976617,0.0391027,0.025,50.6543
0.00937133,0.0390964,0.025,50.674
0.00897215,0.0390957,0.025,50.6889
0.00857544,0.0391031,0.025,50.7035
0.00818123,0.0391091,0.025,50.7095
0.00778713,0.0391049,0.025,50.6868
0.00739384,0.0391018,0.025,50.6745
0.00699662,0.0391066,0.025,50.646
0.0066009,0.0391011,0.025,50.6045
0.0062066,0.0390975,0.025,50.5673
0.00580631,0.0390999,0.025,50.5223
0.00541141,0.0390989,0.025,50.4773
0.00501593,0.0391001,0.025,50.4222
0.00462192,0.0390989,0.025,50.3579
0.00422187,0.0391052,0.025,50.2939
0.00382862,0.0391013,0.025,50.2248
0.00343493,0.0391015,0.025,50.1453
0.00304136,0.0391037,0.025,50.0495
0.00264373,0.0390957,0.025,49.9627
0.00224269,0.0390843,0.025,49.8599
0.00182168,0.0391053,0.025,49.7429
0.00140744,0.039138,0.025,49.6159
0.00101738,0.0390031,0.025,49.5479
0.0270893,0.011134,0.025,50.2364
0.0276918,0.0389043,0.025,46.1824
0.00114726,0.0316367,0.025,53.3437
0.00114057,0.0300324,0.025,54.1159
0.00113532,0.0277168,0.025,54.8836
0.00134147,0.0261254,0.025,54.8105
0.00132021,0.0253648,0.025,54.8807
0.00135182,0.024573,0.025,54.8147
0.00136687,0.0237586,0.025,54.7114
0.00127723,0.0229635,0.025,54.7366
0.0012974,0.0222242,0.025,54.5644
0.00135148,0.0214258,0.025,54.2628
0.0012642,0.0206533,0.025,54.143
0.00132475,0.0198716,0.025,53.7736
0.00136394,0.0190715,0.025,53.3998
0.0013343,0.0182694,0.025,53.0657
0.00134521,0.0174801,0.025,52.6684
0.00135746,0.0166681,0.025,52.2525
0.00127295,0.0159022,0.025,51.9187
0.00128545,0.0151192,0.025,51.5048
0.0012619,0.0143304,0.025,51.1214
0.0013221,0.0135637,0.025,50.7603
0.00133723,0.0127633,0.025,50.4094
0.00124201,0.0119785,0.025,50.1298
0.00120202,0.0112793,0.025,49.9196
0.00144283,0.011118,0.025,49.9558
0.0023233,0.0111567,0.025,50.2434
0.00212311,0.0110952,0.025,50.1877
0.00293116,0.0111679,0.025,50.4529
0.00343525,0.0111642,0.025,50.6036
0.00450709,0.0111334,0.025,50.9072
0.003654,0.0110702,0.025,50.69
0.00192283,0.011158,0.025,50.1204
0.00491963,0.0111649,0.025,51.0109
0.00531233,0.0111587,0.025,51.1081
0.00571771,0.0110929,0.025,51.259
0.00611826,0.0111764,0.025,51.3257
0.00685618,0.011153,0.025,51.4854
0.00726112,0.0111802,0.025,51.5665
0.00768556,0.0111383,0.025,51.6617
0.00817624,0.0111797,0.025,51.7217
0.00840188,0.0110855,0.025,51.8393
0.00888892,0.0111717,0.025,51.8534
0.00925275,0.011069,0.025,52.0067
0.01005,0.0111834,0.025,51.9938
0.0104596,0.0110741,0.025,52.1466
0.0109004,0.0111636,0.025,52.0809
0.0116064,0.0112012,0.025,52.0825
0.0121587,0.0111514,0.025,52.1301
0.0124253,0.0111737,0.025,52.115
0.0128255,0.0110768,0.025,52.2304
0.0132061,0.0111194,0.025,52.1664
0.0136463,0.0112109,0.025,52.0323
0.0143533,0.0111676,0.025,52.065
0.0148015,0.0111317,0.025,52.0569
0.0152002,0.011134,0.025,52.0334
0.0155973,0.011131,0.025,51.9996
0.0159962,0.0111257,0.025,51.963
0.0163915,0.0111035,0.025,51.951
0.016786,0.0111041,0.025,51.904
0.0171781,0.0111227,0.025,51.8286
0.0175777,0.0111346,0.025,51.7638
0.0180078,0.0111832,0.025,51.6316
0.00137592,0.0264925,0.025,54.72
0.0187833,0.0111749,0.025,51.541
0.0191483,0.0110723,0.025,51.6133
0.0195426,0.0111964,0.025,51.4201
0.0199891,0.011166,0.025,51.3967
0.0203867,0.0111704,0.025,51.3327
0.0207474,0.0110784,0.025,51.3744
0.0211359,0.0111238,0.025,51.2672
0.0215356,0.0111042,0.025,51.2366
0.021929,0.0110888,0.025,51.2016
0.0223453,0.0111812,0.025,51.0427
0.0227154,0.0110806,0.025,51.0785
0.0231162,0.0111654,0.025,50.9551
0.023521,0.011185,0.025,50.8833
0.0239252,0.0110783,0.025,50.929
0.024291,0.0111648,0.025,50.7873
0.0246908,0.0111746,0.025,50.7174
0.0251739,0.0110939,0.025,50.7163
0.0254088,0.0112084,0.025,50.5746
0.0259023,0.0111484,0.025,50.5412
0.0263701,0.011089,0.025,50.4737
0.0266025,0.0111887,0.025,50.3471
0.0274865,0.0110844,0.025,50.1282
0.0278646,0.0111802,0.025,49.9176
0.0283072,0.011108,0.025,49.7393
0.0286603,0.0123463,0.025,49.2292
0.00119338,0.0381396,0.025,49.8457
0.00168872,0.0111667,0.025,50.0474
0.0286848,0.0388177,0.025,45.8493
0.0272887,0.0388209,0.025,46.2972
0.0289167,0.0388505,0.025,45.7671
0.00118591,0.0351505,0.025,51.3006
0.0278846,0.0388517,0.025,46.1133
0.0012253,0.0110214,0.025,49.8737
0.0274971,0.0388339,0.025,46.2464
0.00123821,0.0388815,0.025,49.6299
0.0268948,0.0388124,0.025,46.4051
0.0264889,0.0388686,0.025,46.5394
0.0260775,0.0387955,0.025,46.6143
0.0256738,0.038869,0.025,46.7278
0.0252933,0.0388855,0.025,46.8195
0.0249036,0.0388718,0.025,46.8976
0.0244877,0.038805,0.025,46.9519
0.0240963,0.0388117,0.025,47.0252
0.0237045,0.0388091,0.025,47.0902
0.0233095,0.0388058,0.025,47.1632
0.0229122,0.0388064,0.025,47.2511
0.0225178,0.0388253,0.025,47.3581
0.022127,0.0388261,0.025,47.4154
0.0217336,0.0388099,0.025,47.4937
0.0213369,0.0388079,0.025,47.5785
0.0209408,0.038806,0.025,47.6549
0.0205401,0.038793,0.025,47.7453
0.0201394,0.0387981,0.025,47.8532
0.0197441,0.0388116,0.025,47.9731
0.0193485,0.0388133,0.025,48.067
0.0189532,0.0388082,0.025,48.1675
0.0185576,0.0388068,0.025,48.2931
0.0181626,0.0388057,0.025,48.4055
0.0177617,0.0388005,0.025,48.5074
0.0173669,0.0388116,0.025,48.6324
0.0169713,0.0388126,0.025,48.7456
0.0165753,0.0388111,0.025,48.8706
0.0161796,0.0388126,0.025,48.9948
0.0157836,0.038814,0.025,49.1043
0.0153882,0.0388138,0.025,49.2281
0.0149938,0.038811,0.025,49.3401
0.0145993,0.038808,0.025,49.4565
0.0141986,0.0387995,0.025,49.5425
0.0138052,0.0388073,0.025,49.6628
0.013411,0.0388089,0.025,49.7629
0.0130166,0.0388061,0.025,49.8647
0.012613,0.0387957,0.025,49.9424
0.0122054,0.0388038,0.025,50.028
0.0117709,0.0388188,0.025,50.1464
0.0115386,0.0389019,0.025,50.2633
0.0110857,0.0388431,0.025,50.2914
0.0106648,0.0388543,0.025,50.3654
0.0102674,0.0388865,0.025,50.44
0.00987429,0.038873,0.025,50.4761
0.00947878,0.0388608,0.025,50.4966
0.00907609,0.0388445,0.025,50.5121
0.00867478,0.0388506,0.025,50.5307
0.00828498,0.0388825,0.025,50.567
0.00789215,0.0388733,0.025,50.5471
0.00749713,0.0388726,0.025,50.5395
0.00710229,0.0388755,0.025,50.5164
0.00670475,0.0388746,0.025,50.4938
0.00630986,0.0388659,0.025,50.4649
0.00591507,0.0388547,0.025,50.4318
0.00551701,0.0388628,0.025,50.394
0.00512041,0.038865,0.025,50.35
0.00472374,0.0388694,0.025,50.3059
0.00432749,0.0388633,0.025,50.2459
0.00393081,0.0388751,0.025,50.1758
0.00353596,0.0388711,0.025,50.129
0.00314522,0.0388746,0.025,50.0561
0.00275615,0.0388724,0.025,49.9691
0.00234488,0.0387989,0.025,49.8793
0.00190218,0.0388507,0.025,49.7917
0.0286764,0.0115222,0.025,49.4301
0.00113302,0.0383513,0.025,49.773
0.0280819,0.0388834,0.025,46.0535
0.00115219,0.0386133,0.025,49.6873
0.0282752,0.0388196,0.025,45.9816
0.00148236,0.0389368,0.025,49.6791
0.0287294,0.0381695,0.025,45.8753
0.0286765,0.0377744,0.025,45.9328
0.028664,0.0373399,0.025,45.9782
0.0286586,0.036919,0.025,46.0315
0.0286817,0.0365097,0.025,46.0996
0.0287054,0.0361284,0.025,46.164
0.0286953,0.0357342,0.025,46.2408
0.02866,0.0353365,0.025,46.2953
0.0286457,0.0349337,0.025,46.3779
0.0286488,0.0345296,0.025,46.4503
0.0286718,0.0341268,0.025,46.5361
0.0286984,0.033745,0.025,46.621
0.0286896,0.0333528,0.025,46.6955
0.0286638,0.0329581,0.025,46.7552
0.0286716,0.0325596,0.025,46.8364
0.0286908,0.0321743,0.025,46.9129
0.0286809,0.031777,0.025,46.9881
0.028674,0.0313802,0.025,47.0538
0.0286699,0.0309817,0.025,47.125
0.0286697,0.0305774,0.025,47.1956
0.0286546,0.0301878,0.025,47.2508
0.0286664,0.0297902,0.025,47.3287
0.0286806,0.029397,0.025,47.4072
0.0286742,0.028994,0.025,47.4773
0.0286676,0.028601,0.025,47.5341
0.0286714,0.0282021,0.025,47.5948
0.0286723,0.027805,0.025,47.6591
0.0286821,0.0273994,0.025,47.7212
0.0286921,0.0270108,0.025,47.7915
0.0286937,0.0266189,0.025,47.8562
0.0286966,0.026224,0.025,47.8985
0.0286923,0.0258289,0.025,47.9588
0.0286789,0.025437,0.025,48.0009
0.0286704,0.0250353,0.025,48.0393
0.0286679,0.0246367,0.025,48.09
0.0286701,0.0242402,0.025,48.1294
0.0286779,0.0238389,0.025,48.1915
0.0286876,0.0234543,0.025,48.2515
0.0286841,0.0230653,0.025,48.2866
0.0286789,0.0226691,0.025,48.3269
0.0286724,0.022268,0.025,48.3632
0.0286715,0.0218731,0.025,48.3936
0.0286649,0.0214737,0.025,48.4292
0.0286669,0.0210802,0.025,48.4614
0.0286665,0.0206805,0.025,48.4977
0.0286688,0.0202814,0.025,48.5542
0.0286689,0.0198821,0.025,48.5633
0.028659,0.0194821,0.025,48.5866
0.0286521,0.0190863,0.025,48.5967
0.0286524,0.0186829,0.025,48.6275
0.0286564,0.0182827,0.025,48.6594
0.0286886,0.0178948,0.025,48.6932
0.0286961,0.0175062,0.025,48.7088
0.0286989,0.0171244,0.025,48.7366
0.0286803,0.0167311,0.025,48.7438
0.0286493,0.0163323,0.025,48.7447
0.0286563,0.0159326,0.025,48.7616
0.0286918,0.0155354,0.025,48.7985
0.0286903,0.0151486,0.025,48.8367
0.0286614,0.0147539,0.025,48.8598
0.028667,0.0143619,0.025,48.8916
0.0286542,0.0139565,0.025,48.9397
0.0286223,0.013562,0.025,48.9895
0.0286199,0.0131574,0.025,49.0601
0.0286372,0.0127508,0.025,49.1264
0.0286733,0.0119397,0.025,49.3446
0.0280961,0.0111727,0.025,49.8043
0.0276772,0.0110874,0.025,50.0456
0.0273051,0.0111707,0.025,50.1295
0.0268751,0.0111993,0.025,50.26
0.0261407,0.011175,0.025,50.4731
0.025702,0.0112223,0.025,50.5082
0.0249416,0.0111657,0.025,50.6893
0.024496,0.0111157,0.025,50.8018
0.0241123,0.0110738,0.025,50.8992
0.0237453,0.0111702,0.025,50.8545
0.0233213,0.011121,0.025,50.9711
0.0229024,0.0111581,0.025,50.992
0.022535,0.0110875,0.025,51.0967
0.0221287,0.0111694,0.025,51.078
0.0217362,0.0111466,0.025,51.1748
0.0213414,0.0111715,0.025,51.1953
0.0209365,0.0111705,0.025,51.2513
0.0205673,0.0110791,0.025,51.4098
0.0201883,0.0111152,0.025,51.4164
0.0197663,0.0111848,0.025,51.4099
0.0193286,0.0111602,0.025,51.502
0.0189704,0.0110766,0.025,51.6205
0.018566,0.011173,0.025,51.5726
0.0177837,0.0111977,0.025,51.6531
0.0173789,0.0111766,0.025,51.7232
0.0169835,0.0111649,0.025,51.7904
0.0165923,0.011165,0.025,51.8492
0.0161993,0.0111671,0.025,51.9043
0.0158004,0.0111802,0.025,51.9031
0.0154019,0.0111837,0.025,51.9373
0.0150047,0.0111818,0.025,51.9794
0.0145932,0.011176,0.025,52.0379
0.0141199,0.0110787,0.025,52.1881
0.0138914,0.0112006,0.025,52.0561
0.0134114,0.0111773,0.025,52.0983
0.0130082,0.0111579,0.025,52.141
0.0126421,0.0110813,0.025,52.2343
0.0118654,0.0111792,0.025,52.0973
0.0113575,0.0111737,0.025,52.0795
0.0111317,0.0110684,0.025,52.1989
0.0106625,0.0111538,0.025,52.0621
0.0102681,0.0111358,0.025,52.054
0.00974604,0.0111863,0.025,51.9578
0.00946547,0.0111816,0.025,51.9313
0.00907458,0.0110702,0.025,51.966
0.00864494,0.0111714,0.025,51.8057
0.00791369,0.0111927,0.025,51.67
0.00748563,0.0111859,0.025,51.5922
0.00706624,0.0111046,0.025,51.5526
0.00664537,0.0111067,0.025,51.4721
0.00639029,0.0111807,0.025,51.3577
0.00591027,0.0110978,0.025,51.305
0.0055251,0.0111697,0.025,51.1713
0.00511742,0.0110862,0.025,51.0935
0.00470965,0.0111848,0.025,50.9406
0.004304,0.0111808,0.025,50.8326
0.00314999,0.0111851,0.025,50.5074
0.00273615,0.0111008,0.025,50.3853
0.00410708,0.0111094,0.025,50.801
0.00132405,0.0257425,0.025,54.8665
0.018375,0.0110815,0.025,51.7179
0.00118029,0.0279339,0.025,54.7683
0.00120363,0.0302546,0.025,53.9405
0.00121006,0.0318657,0.025,53.1507
0.00127586,0.0353719,0.025,51.1309
0.0287966,0.0111514,0.025,49.4693
0.00118485,0.03707,0.025,50.2918
0.00133637,0.0373499,0.025,50.1612
0.00119885,0.0376547,0.025,50.041
0.0013287,0.0364895,0.025,50.5329
0.00131454,0.0367987,0.025,50.3998
0.00132003,0.0311157,0.025,53.4048
0.00130714,0.0308146,0.025,53.5614
0.00120905,0.0305263,0.025,53.8055
0.00130426,0.0272161,0.025,54.7135
0.00124511,0.0268726,0.025,54.8692
0.00132796,0.0249785,0.025,54.865
0.00137228,0.0241659,0.025,54.7467
0.0013421,0.0233525,0.025,54.7016
0.00125672,0.0226128,0.025,54.7022
0.00134792,0.0218331,0.025,54.3884
0.00131469,0.0210093,0.025,54.1932
0.0012657,0.0202515,0.025,53.9888
0.00136032,0.0194728,0.025,53.5766
0.00132806,0.018677,0.025,53.2656
0.00136224,0.017872,0.025,52.8467
0.00134577,0.0170661,0.025,52.4631
0.00132357,0.0162603,0.025,52.07
0.00125671,0.0155022,0.025,51.724
0.00128571,0.014726,0.025,51.3054
0.00127342,0.0139609,0.025,50.9402
0.00134185,0.0131398,0.025,50.5665
0.00129123,0.0123536,0.025,50.2616
0.00120678,0.0116238,0.025,50.007
0.000993159,0.0387961,0.025,49.6025
0.00253445,0.011161,0.025,50.3191
0.0262925,0.0388139,0.025,46.5595
0.0284798,0.0388697,0.025,45.9101
0.0266793,0.0388114,0.025,46.4703
0.0270863,0.0388691,0.025,46.3724
0.0258557,0.0387983,0.025,46.6665
0.0254779,0.0388282,0.025,46.764
0.0251,0.0388285,0.025,46.8407
0.024708,0.0388067,0.025,46.9052
0.0242901,0.038857,0.025,47.016
0.0238982,0.0388594,0.025,47.0896
0.0235045,0.0388573,0.025,47.1648
0.0231084,0.0388552,0.025,47.2305
0.0227126,0.0388622,0.025,47.3252
0.0223196,0.0388781,0.025,47.4179
0.0219272,0.038863,0.025,47.4941
0.0215323,0.0388589,0.025,47.5813
0.0211356,0.0388584,0.025,47.6614
0.0207405,0.0388496,0.025,47.7482
0.0203408,0.0388477,0.025,47.8412
0.01994,0.0388583,0.025,47.9548
0.0195439,0.0388627,0.025,48.0607
0.0191485,0.0388593,0.025,48.1662
0.018753,0.0388571,0.025,48.2722
0.0183576,0.0388562,0.025,48.3875
0.0179631,0.0388528,0.025,48.488
0.0175627,0.0388587,0.025,48.6168
0.0171669,0.0388621,0.025,48.7433
0.016771,0.0388609,0.025,48.857
0.0163752,0.03886,0.025,48.9683
0.0159795,0.0388628,0.025,49.1007
0.0155835,0.0388637,0.025,49.214
0.0151886,0.0388599,0.025,49.3265
0.0147942,0.0388599,0.025,49.4371
0.0143996,0.0388546,0.025,49.5484
0.0140001,0.0388544,0.025,49.6636
0.013606,0.0388587,0.025,49.772
0.0132112,0.0388583,0.025,49.867
0.0128157,0.0388497,0.025,49.9597
0.0124088,0.0388521,0.025,50.0456
0.0119914,0.038855,0.025,50.135
0.0113147,0.0388057,0.025,50.2024
0.0108725,0.0387882,0.025,50.2756
0.0104607,0.0388219,0.025,50.3646
0.0100692,0.038829,0.025,50.4136
0.00967593,0.0388065,0.025,50.4287
0.00927838,0.0387905,0.025,50.4614
0.00887372,0.0387873,0.025,50.4811
0.00847495,0.0388171,0.025,50.5032
0.00808668,0.0388234,0.025,50.5087
0.0076971,0.0388108,0.025,50.5078
0.00730433,0.0388186,0.025,50.4986
0.00690235,0.038819,0.025,50.4802
0.00651313,0.0388125,0.025,50.4522
0.00611823,0.0388025,0.025,50.4095
0.00571407,0.0388011,0.025,50.3834
0.00531631,0.0388046,0.025,50.3435
0.00491909,0.0388074,0.025,50.3038
0.00452908,0.0388109,0.025,50.2464
0.00412588,0.0388138,0.025,50.1974
0.00373704,0.038816,0.025,50.1436
0.00334458,0.0388147,0.025,50.0738
0.00295719,0.0388212,0.025,50.0092
0.00257129,0.0388044,0.025,49.9342
0.00212691,0.0388204,0.025,49.846
0.00168458,0.0388751,0.025,49.7295
0.00123286,0.0359308,0.025,50.8378
0.00115419,0.0379222,0.025,49.9379
0.0285301,0.0111627,0.025,49.5944
0.0288347,0.0385295,0.025,45.8152
0.00131471,0.0356346,0.025,50.969
0.0181934,0.0110845,0.025,51.7417
0.00388828,0.011154,0.025,50.7276
0.00122435,0.0274939,0.025,54.8053
0.00120256,0.028232,0.025,54.6461
0.00128939,0.0285913,0.025,54.4168
0.00123136,0.0290183,0.025,54.3673
0.00117033,0.0294348,0.025,54.304
0.00121128,0.0297671,0.025,54.1328
