Points_0,Points_1,Points_2,Temperature
0.0188663,0.01536,0.0175418,38.8029
0.0188751,0.0131359,0.0179415,39.0024
0.0186081,0.0111752,0.0171749,38.0838
0.0106008,0.00970342,0.0174509,38.0905
0.0119157,0.00741903,0.0181496,37.1442
0.0124051,0.00967635,0.0185215,38.4436
0.0144745,0.0136478,0.01801,39.1139
0.0136637,0.0119946,0.0185845,39.4184
0.00802942,0.009369,0.0182286,38.5516
0.0105795,0.0140781,0.0171816,38.9959
0.00815573,0.013701,0.0185531,40.2637
0.0105058,0.0169253,0.0171479,39.099
0.0104305,0.0116942,0.0168384,38.354
0.0100208,0.00779583,0.0167852,37.1226
0.00283566,0.00931152,0.0176333,38.8646
0.0229194,0.0134998,0.0183293,39.5862
0.0226639,0.0115076,0.0160089,37.8505
0.0215862,0.00505019,0.0180715,36.4875
0.0210839,0.00724634,0.0151238,36.2635
0.0119324,0.0118048,0.018138,39.1338
0.0122005,0.0134363,0.0180889,39.339
0.00552983,0.0115555,0.0184755,40.1051
0.00552523,0.00759842,0.0178963,37.9175
0.00651962,0.00982951,0.014646,37.3734
0.00837367,0.0156715,0.0177217,39.8419
0.00810024,0.0117698,0.0178452,39.3831
0.00892216,0.0116359,0.0146484,37.3258
0.00343128,0.0137745,0.0180754,40.6586
0.00626163,0.01373,0.0180816,40.249
0.00412635,0.0145257,0.0158161,39.2476
0.00378971,0.0124784,0.0138793,37.9627
0.00201092,0.0112939,0.0162297,38.9007
0.00436672,0.0122066,0.0165688,39.2185
0.00654181,0.0118501,0.0158096,38.3999
0.00345553,0.00689957,0.0173011,37.7409
0.0235321,0.0139811,0.016066,38.329
0.0248101,0.0115811,0.0157601,37.939
0.0247494,0.0124044,0.0137823,37.1617
0.0234734,0.0113919,0.0113048,35.9367
0.0264834,0.0319401,0.0159798,38.363
0.0262155,0.0359305,0.0169793,38.3599
0.0276446,0.0175302,0.0179897,40.0714
0.0277112,0.0155441,0.0181939,40.1138
0.0270978,0.0165963,0.0150775,38.3483
0.0256183,0.0317739,0.007914,35.5271
0.0251836,0.0201515,0.0181726,39.7848
0.0272098,0.0222045,0.0180673,40.0292
0.0276859,0.0198143,0.0180913,40.1579
0.0271039,0.0198695,0.0160104,38.918
0.0223292,0.0244247,0.0177688,38.9063
0.0254366,0.0263704,0.0181659,39.5869
0.0248984,0.0242163,0.0178113,39.4009
0.0245914,0.0394589,0.0179151,37.9016
0.02561,0.0441405,0.0159795,36.1135
0.0267272,0.0454236,0.0137734,35.6469
0.024149,0.0412623,0.0112008,35.3528
0.0262314,0.0365764,0.0114139,36.1316
0.0256771,0.0354066,0.00819951,35.3922
0.026766,0.0367294,0.00493024,34.9441
0.0266911,0.0322482,0.00306815,34.9986
0.0274929,0.0283227,0.017963,39.7214
0.0275468,0.0264579,0.018359,40.0704
0.0270712,0.0261531,0.0158132,38.6659
0.0267446,0.0268304,0.00301647,35.1475
0.0245091,0.022192,0.00478527,35.1142
0.0273998,0.0244974,0.0182016,40.0437
0.0279702,0.0243816,0.0132769,37.6431
0.0247921,0.0285393,0.0179514,39.2734
0.0262321,0.0290704,0.0158723,38.4836
0.0275324,0.030525,0.017854,39.5072
0.0229532,0.0328441,0.0181714,38.9511
0.0248366,0.0347729,0.0178336,38.8326
0.0247442,0.0327055,0.0185912,39.381
0.0254394,0.0440303,0.00751838,34.7116
0.0256147,0.0408047,0.00882112,35.1287
0.0252682,0.0411177,0.00443576,34.5882
0.0282438,0.0362604,0.0171696,38.5227
0.0275356,0.0353119,0.0184946,39.341
0.0273405,0.0343836,0.0156483,38.022
0.0273834,0.0327776,0.0178878,39.3254
0.0277771,0.0328247,0.0139349,37.4703
0.0227347,0.0367042,0.0183128,38.6928
0.0250083,0.0364342,0.0186882,39.0742
0.024736,0.0375109,0.0170294,38.0043
0.0270498,0.039088,0.0176273,38.0338
0.0270706,0.0372498,0.0156066,37.5707
0.0208503,0.0388489,0.0176016,37.7693
0.0221949,0.0411122,0.0180204,37.1587
0.0227782,0.038919,0.0183915,38.2262
0.0219542,0.0396815,0.0156892,36.7459
0.0246152,0.0434845,0.018125,36.5357
0.024913,0.0414957,0.0177263,37.1507
0.0249628,0.0389852,0.0152509,36.9848
0.026307,0.039219,0.0132395,36.3767
0.0276097,0.0466346,0.017357,35.996
0.0269717,0.0436225,0.017934,36.6236
0.0281241,0.0434775,0.015652,36.2972
0.0270917,0.0433344,0.00261953,34.5415
0.0282082,0.0412321,0.0179818,37.4478
0.0270558,0.0411749,0.0156511,36.7814
0.0268307,0.0424828,0.0134815,35.9763
0.0282087,0.0394978,0.0159161,37.2813
0.0263958,0.0389137,0.0106802,35.7407
0.0169084,0.0389541,0.0174736,37.5742
0.01928,0.0410624,0.0169928,36.6888
0.0187683,0.0387919,0.0178423,37.8346
0.0192182,0.0433601,0.0173143,36.0772
0.020773,0.0350819,0.0162674,37.6319
0.0193594,0.0368207,0.0173196,37.9119
0.02271,0.0453263,0.0178665,35.9555
0.0215852,0.0431034,0.0176657,36.387
0.0230219,0.0438945,0.0156293,35.8649
0.0211818,0.0420395,0.0148337,35.8455
0.0227721,0.0349417,0.0179717,38.6923
0.0227537,0.0369498,0.0159999,37.4616
0.0222737,0.039302,0.0136676,36.0637
0.0250776,0.0464355,0.0179891,35.9277
0.024585,0.0470162,0.0157018,35.5922
0.0248549,0.0412594,0.0154687,36.5387
0.0238207,0.0413271,0.0135475,35.8782
0.0160692,0.041935,0.0174722,36.5434
0.0207881,0.0477103,0.0173389,35.4175
0.020555,0.0451858,0.0159526,35.4881
0.0146924,0.0368411,0.0179491,38.4495
0.0140761,0.0397459,0.0178177,37.6714
0.0166566,0.0372946,0.0177515,38.1264
0.018542,0.0330089,0.0173136,38.1538
0.018832,0.0348841,0.0174482,38.1645
0.0107278,0.0413557,0.0169686,37.0554
0.0122792,0.043209,0.0172469,36.3014
0.0119936,0.0406244,0.0186709,37.963
0.0148335,0.0431082,0.0181803,36.3535
0.0146188,0.0414066,0.0177387,36.8579
0.0163831,0.0450549,0.0181376,35.7115
0.0168425,0.0433354,0.0186112,36.2305
0.0106766,0.0392084,0.0170932,37.8559
0.0126311,0.0364,0.0178888,38.7068
0.0120916,0.0391304,0.0185992,38.6815
0.0143111,0.0352647,0.0176821,38.4491
0.00789006,0.0409123,0.0177841,37.9566
0.0106897,0.0440454,0.0166446,36.1189
0.00566101,0.0387751,0.0179196,39.2329
0.00807486,0.0389246,0.0180828,38.9681
0.00828942,0.0391009,0.014277,36.8959
0.0108708,0.0347732,0.0171304,38.6509
0.0104167,0.0370969,0.0176376,38.77
0.0028857,0.044284,0.0177906,37.1867
0.00231221,0.0410306,0.0181516,38.6822
0.00537801,0.0429328,0.0178397,37.4321
0.00607624,0.0422276,0.015299,36.9043
0.00577764,0.041435,0.0132427,36.4746
0.00839479,0.0480604,0.018119,35.9654
0.00929395,0.0457753,0.017225,36.0673
0.00843424,0.0432097,0.0176631,36.9141
0.0087858,0.0441601,0.0147478,35.8778
0.00921819,0.0417207,0.015233,36.5067
0.00381414,0.0389878,0.0156383,38.2172
0.00539385,0.0392717,0.0136329,37.0759
0.00280555,0.0435055,0.0154102,36.952
0.00333407,0.0413447,0.0162592,37.8108
0.00282563,0.0410896,0.0141154,37.1575
0.00633245,0.0349233,0.0145036,38.0443
0.00774474,0.030819,0.0172292,39.6126
0.00573283,0.0307957,0.0179545,40.587
0.0038575,0.0307944,0.0162721,39.9653
0.00330191,0.0306202,0.0139044,38.7187
0.00593609,0.0220543,0.0183941,40.9801
0.00108024,0.0204222,0.0189389,42.7304
0.00596127,0.0159163,0.0185372,40.8944
0.0120013,0.0180345,0.0183973,39.5124
0.011848,0.0153921,0.0183333,39.633
0.0170757,0.0155738,0.0174559,38.6851
0.02063,0.0139572,0.0171854,38.667
0.0209175,0.0160415,0.0160271,38.1073
0.0221244,0.0181127,0.0173669,38.9577
0.0228541,0.0158588,0.0180121,39.4625
0.0218891,0.0158866,0.0134061,36.8605
0.0228052,0.0136347,0.0121313,36.3343
0.0221658,0.0119226,0.0126948,36.2722
0.0225857,0.011806,0.00918995,35.2116
0.0270893,0.0138403,0.0162588,38.7585
0.0289961,0.0143875,0.0190199,40.6804
0.027432,0.0189156,0.0137841,37.8656
0.0205791,0.022122,0.0167557,38.2884
0.0226022,0.022299,0.015562,38.029
0.0249868,0.0219211,0.0168308,39.0178
0.0271204,0.021671,0.0132891,37.6221
0.0230918,0.0269754,0.0180862,39.0959
0.0240864,0.0265475,0.016046,38.3573
0.0274056,0.0267309,0.0131523,37.5058
0.0200621,0.0306018,0.0155341,37.4064
0.0227584,0.0314577,0.0158755,37.8967
0.0244719,0.0308036,0.0177651,39.0389
0.0270756,0.0307783,0.0140886,37.6363
0.0235274,0.0306658,0.013361,36.9351
0.0272483,0.0293132,0.0114704,36.7596
0.0246182,0.0351722,0.0152453,37.5215
0.0265366,0.0348517,0.0134429,37.0103
0.02444,0.0370156,0.0137587,36.6795
0.0231982,0.048001,0.018022,35.6586
0.0218341,0.0472465,0.0153448,35.2566
0.0221543,0.0459645,0.0132407,34.988
0.0222596,0.0431594,0.012997,35.2696
0.0239868,0.0438198,0.0117713,35.1909
0.0227753,0.0418643,0.00923301,34.6709
0.0167447,0.0329608,0.0182301,38.6343
0.0158824,0.0355262,0.018575,38.8724
0.0114101,0.0325026,0.0170161,38.5781
0.00288156,0.0390872,0.0135066,37.3552
0.00289926,0.0369851,0.0141251,38.0449
0.00315831,0.0381084,0.0113948,36.7627
0.0035675,0.0389139,0.00848273,35.8432
0.028314,0.037525,0.0187756,39.0773
0.0280153,0.0365154,0.0136521,36.9764
0.0272917,0.037296,0.00855106,35.471
0.0229054,0.0390303,0.0117656,35.555
0.0266195,0.0370533,0.0185668,38.9883
0.0206828,0.0326362,0.0172751,38.2895
0.022835,0.0337282,0.0158168,37.7383
0.0221132,0.035216,0.0134201,36.4285
0.0210151,0.0374023,0.0144713,36.4916
0.0240316,0.0369107,0.0114244,35.84
0.0222079,0.0373224,0.00883045,34.8116
0.0238374,0.0379444,0.0188596,38.8143
0.0241289,0.0160922,0.0158512,38.4363
0.0247767,0.0150557,0.0137567,37.4245
0.025949,0.015541,0.00923177,35.994
0.00908492,0.0372325,0.0156384,37.7964
0.00920708,0.0348933,0.0154172,37.9764
0.0255852,0.0382123,0.0188462,38.8281
0.0248143,0.0329517,0.016497,38.3443
0.024802,0.0307055,0.0152736,37.9267
0.02497,0.0328834,0.0139319,37.229
0.0237731,0.032407,0.0108169,35.945
0.0247203,0.0345472,0.0116804,36.2285
0.0244731,0.0348242,0.00956054,35.5705
0.0244154,0.0366789,0.00911463,35.3287
0.0247085,0.0366243,0.00665685,34.9536
0.00923078,0.033108,0.0170372,39.0296
0.0100532,0.0305509,0.0169527,38.8526
0.0229367,0.0200552,0.0178988,39.2688
0.0246959,0.0199948,0.015266,38.2546
0.0142775,0.0307353,0.0178083,38.5395
0.0142915,0.0335618,0.0170063,38.1144
0.0191818,0.0235376,0.0166006,37.9652
0.0214879,0.0244691,0.015216,37.6135
0.0222035,0.0241924,0.0128434,36.679
0.0243069,0.024239,0.0152205,38.0914
0.0255286,0.0243686,0.0129487,37.2787
0.0213869,0.0125243,0.0188575,39.7362
0.00892868,0.0157551,0.0146377,37.8522
0.00898327,0.0134861,0.0151583,37.9126
0.00625687,0.0141748,0.0152751,38.5758
0.00191481,0.0192989,0.018949,42.4633
0.0104194,0.0236807,0.0171648,38.9632
0.00770625,0.0233516,0.0178418,40.0836
0.00944033,0.0244554,0.015473,38.3198
0.00525431,0.0239019,0.0179323,40.9315
0.0064702,0.0241935,0.0157324,39.2731
0.00617548,0.0244111,0.0135578,38.1824
0.018458,0.0269396,0.0172134,38.1107
0.0193061,0.0307333,0.0180091,38.5402
0.00612024,0.0160652,0.0162554,39.3992
0.00717868,0.0180014,0.0155647,38.9062
0.00632709,0.0166972,0.013905,38.0943
0.00765455,0.0134118,0.0130463,37.0683
0.00586876,0.0135548,0.0109442,36.5745
0.00643766,0.0133489,0.00792042,35.5875
0.0107166,0.0197492,0.0171637,39.01
0.00975531,0.0214027,0.017625,39.4269
0.00650533,0.032261,0.0151918,38.6639
0.00950782,0.0323076,0.0150482,37.8883
0.00302961,0.0326516,0.0105296,37.0578
0.00918204,0.0224184,0.0155131,38.4351
0.00620723,0.0217928,0.0160914,39.5331
0.00784159,0.0216551,0.0131254,37.5426
0.00658484,0.0219158,0.0111947,36.9853
0.00311628,0.0232184,0.0105937,37.3887
0.0209246,0.0287303,0.0169909,38.2563
0.0232148,0.0286578,0.0154428,37.8776
0.0220532,0.0287493,0.0128915,36.555
0.0251381,0.0284375,0.0134901,37.3199
0.00315434,0.0162947,0.0188128,41.7267
0.00397435,0.0158774,0.0141101,38.5107
0.00307617,0.0146056,0.0116028,37.3238
0.0141115,0.0182334,0.0176276,38.7878
0.0158903,0.0171888,0.0173853,38.5961
0.0144472,0.0160278,0.0179865,39.0974
0.0192431,0.0177178,0.0164966,38.1802
0.0192618,0.0201122,0.0171703,38.4197
0.00966878,0.0260018,0.0174648,39.2709
0.00722416,0.0260766,0.0176579,40.1022
0.00811882,0.0283904,0.017506,39.697
0.00892013,0.0265489,0.0147279,38.0414
0.00760584,0.0258817,0.0126362,37.3488
0.00894009,0.0288199,0.0147843,38.0078
0.00615383,0.0290807,0.0136415,38.1224
0.0086682,0.0306916,0.0141815,37.7018
0.00611924,0.0304707,0.0113967,37.0184
0.00945932,0.0180656,0.0154747,38.3412
0.00908692,0.0202351,0.0147161,38.0354
0.0164827,0.0282058,0.0175945,38.2268
0.017488,0.0314757,0.0183064,38.625
0.0211191,0.0202189,0.0154066,37.7625
0.0239386,0.0221256,0.0111908,36.4146
0.0221631,0.0160171,0.0107302,35.774
0.00452081,0.0149855,0.018782,41.2437
0.0206049,0.0259191,0.0165276,38.061
0.0237925,0.0263564,0.0136381,37.2603
0.0219824,0.0262969,0.0123706,36.3932
0.0243715,0.0262837,0.0110932,36.387
0.0249897,0.025805,0.00883328,35.8455
0.012667,0.0198576,0.0176634,38.8901
0.0121843,0.0216405,0.0183427,39.1917
0.0166661,0.0208977,0.0183794,38.7958
0.0161954,0.0225861,0.0174999,38.2989
0.0122604,0.0239883,0.017553,38.712
0.00609002,0.0451429,0.0181804,36.731
0.0117796,0.0482461,0.0169535,35.349
0.0187437,0.0478841,0.0166717,35.1375
0.0186986,0.0457202,0.0172373,35.4981
0.0141139,0.0465017,0.017919,35.4819
0.00578398,0.0471193,0.00321372,34.554
0.00918565,0.048105,0.0151869,35.4127
0.0158028,0.0474196,0.0172238,35.1663
0.0146168,0.0481238,0.0179341,35.2675
0.00332696,0.0470338,0.0139066,36.0609
0.00635624,0.0480169,0.0144822,35.7344
0.00542158,0.0474005,0.0171449,36.2933
0.00815481,0.0485968,0.0130636,35.1539
0.00713036,0.0477133,0.0113486,35.1032
0.00728071,0.0458658,0.0126663,35.4463
0.00557111,0.0450044,0.0095085,35.2159
0.00710032,0.0480341,0.00949805,34.7917
0.00410681,0.0476688,0.00962629,35.3012
0.00324833,0.0448594,0.0109297,35.7624
0.00393732,0.0480927,0.00584366,34.9064
0.00666854,0.0453639,0.00779387,34.7745
0.00717968,0.0474085,0.00712646,34.5409
0.00880667,0.0484445,0.00532823,34.13
0.00834824,0.0424871,0.00463256,34.3617
0.00830931,0.0446736,0.00426251,34.2698
0.00831138,0.0463642,0.00331017,34.2227
0.00824245,0.0482462,0.00227699,34.2063
0.010043,0.0433148,0.00222917,34.0453
0.00990538,0.0452178,0.00251398,34.0067
0.010074,0.0472504,0.00196953,33.9563
0.013337,0.0464382,0.00261502,33.5323
0.016509,0.0480676,0.00176727,33.4775
0.0199011,0.0469837,0.00299257,33.7256
0.0143172,0.0478864,0.00223548,33.48
0.0168583,0.0451836,0.00188161,33.5323
0.0146445,0.0451501,0.00276571,33.4451
0.0116036,0.0458556,0.00207567,33.7619
0.0133796,0.0437195,0.00293503,33.5327
0.0143598,0.0410468,0.00279947,33.5515
0.0235828,0.047655,0.00328323,34.1641
0.0218133,0.0447247,0.00213114,34.0094
0.0184288,0.0450602,0.00335063,33.5664
0.0180265,0.04343,0.0017473,33.649
0.0186433,0.0413238,0.00321739,33.6854
0.016557,0.0433658,0.00243523,33.5266
0.0160744,0.0403183,0.00289581,33.5349
0.021215,0.0482572,0.00464185,33.857
0.0215656,0.0454979,0.00513817,33.962
0.0242064,0.0474905,0.00700934,34.3959
0.0275325,0.0478215,0.00801005,34.7806
0.0267727,0.045692,0.00686584,34.6949
0.0240127,0.044998,0.00622549,34.3961
0.0242733,0.0423854,0.00705859,34.6105
0.0259392,0.0456762,0.00887327,34.8346
0.0247675,0.0476863,0.00913481,34.6561
0.0243429,0.0485574,0.0110621,34.8237
0.0219808,0.0455957,0.00707482,34.102
0.0222744,0.0438035,0.00793511,34.28
0.0220953,0.0452447,0.00949409,34.3533
0.0222236,0.0457135,0.0113041,34.6479
0.0224355,0.0482685,0.00886102,34.2386
0.0220531,0.0483317,0.0121751,34.6381
0.0271544,0.0427364,0.00800345,34.9857
0.0270396,0.0476367,0.0113076,35.1391
0.0248216,0.0434911,0.00947331,34.921
0.0248552,0.0460932,0.0114898,35.0527
0.0241568,0.0479172,0.0133146,35.1604
0.024103,0.0453978,0.0139996,35.4543
0.0158193,0.0487431,0.0168389,34.9918
0.0157998,0.0449637,0.016924,35.485
0.0142209,0.0453889,0.0170547,35.4968
0.0155722,0.0461281,0.0171382,35.329
0.0146078,0.0443105,0.0171262,35.7285
0.015056,0.0448065,0.0183211,35.8309
0.0133727,0.0382783,0.0172195,37.8159
0.0157698,0.0399496,0.0172396,37.1633
0.0152937,0.0383986,0.0172091,37.6382
0.0151421,0.0385698,0.0186819,38.5747
0.0157629,0.0358885,0.0170802,37.9246
0.0122054,0.0307057,0.0174453,38.6642
0.0122484,0.0284383,0.01706,38.4342
0.0144023,0.0290746,0.0180942,38.5841
0.0169011,0.0258619,0.0170148,37.9684
0.014023,0.0265538,0.0174193,38.3234
0.0121033,0.0261468,0.0182113,38.9921
0.0145503,0.0247679,0.0186063,38.7706
0.0133818,0.0324844,0.0173085,38.4041
0.0157001,0.0340139,0.0175198,38.2762
0.0104613,0.0284874,0.0170931,38.8408
0.0153259,0.0323386,0.01706,38.0487
0.0152192,0.03239,0.0185629,38.8627
0.0224772,0.0277227,0.0112082,36.0143
0.0170592,0.024563,0.0184052,38.5823
0.0144269,0.0289033,0.0167817,37.9541
0.0146051,0.0223024,0.0178858,38.5843
0.0147076,0.0277188,0.0172202,38.1392
0.0153486,0.029019,0.0170255,38.0032
0.0152155,0.0255524,0.0171658,38.0849
0.0157072,0.024,0.01725,38.144
0.0143521,0.0206171,0.0174209,38.4879
0.0156151,0.0194498,0.0172671,38.3994
0.0154095,0.0125894,0.0172131,38.3921
0.0158963,0.0105573,0.0174017,37.9983
0.0146018,0.0109123,0.0181786,38.6969
0.0103093,0.00533292,0.0167414,36.3155
0.012973,0.00669099,0.0172481,36.5801
0.0147486,0.00645717,0.0173714,36.4112
0.0159036,0.00324512,0.017308,35.6385
0.0145611,0.00426523,0.0173166,35.8374
0.00651854,0.00462983,0.00490763,34.7145
0.0133146,0.00673651,0.00314747,33.6616
0.0221541,0.00677302,0.00703394,34.4846
0.0218722,0.00934417,0.00702689,34.5231
0.0157352,0.00143074,0.0169106,35.3487
0.0171965,0.00194398,0.0171628,35.4987
0.0158826,0.00168647,0.018358,35.6289
0.0171901,0.00824766,0.0172501,37.0174
0.0154609,0.00852516,0.0170946,37.0531
0.0158224,0.0122036,0.0187279,39.4807
0.0155712,0.0148384,0.0171297,38.5022
0.0159499,0.0155197,0.0186594,39.482
0.0173626,0.018947,0.0172059,38.3852
0.0163202,0.0188674,0.0187059,39.149
0.0172375,0.0221719,0.0167047,37.9286
0.0159013,0.0211498,0.0169113,38.0907
0.0156494,0.0268616,0.0169431,37.9336
0.015309,0.0268352,0.0184787,38.6337
0.0172779,0.0299913,0.0172336,38.076
0.0160606,0.0312402,0.0172609,38.1121
0.0159809,0.0299367,0.0168436,37.8853
0.0158684,0.0301365,0.018396,38.6495
0.0170258,0.0464325,0.0171241,35.2939
0.015948,0.0464108,0.0185381,35.4877
0.0211976,0.0485416,0.0138788,34.8173
0.0221454,0.0487776,0.0104097,34.3634
0.0131793,0.0486627,0.00319577,33.4664
0.00622485,0.0432583,0.0122395,35.8409
0.0148373,0.0300484,0.0170787,38.0827
0.0128436,0.0342242,0.016857,38.1844
0.0132759,0.0339978,0.0184734,39.0683
0.0138759,0.0428228,0.0171053,36.2055
0.0133862,0.0440038,0.0168243,35.8237
0.0134588,0.0442417,0.0182958,36.0586
0.0134712,0.0295501,0.0168356,38.1131
0.0125432,0.0402102,0.0169619,37.2018
0.0136862,0.0407315,0.016992,36.9046
0.0135884,0.0280993,0.0168627,38.0954
0.0133039,0.0280219,0.018421,38.8717
0.00525842,0.0255326,0.0114272,37.382
0.0141213,0.0238817,0.0171889,38.2488
0.0132151,0.0252447,0.0169259,38.2083
0.0131277,0.021361,0.0168215,38.2989
0.0119196,0.0185991,0.0165229,38.4359
0.01335,0.014791,0.0170774,38.6064
0.0129001,0.0105812,0.0170207,37.9001
0.0141465,0.011983,0.0169612,38.1709
0.00761549,0.00147401,0.00939951,34.806
0.00920292,0.00730956,0.00257942,34.3093
0.0103336,0.00156816,0.00356558,33.9862
0.0120467,0.00146285,0.00363939,33.7019
0.0180669,0.00111395,0.0036226,33.6246
0.0160054,0.043658,0.0172212,35.8793
0.0176698,0.0486296,0.00340762,33.4281
0.0128058,0.0268689,0.0167681,38.1797
0.0127863,0.0168398,0.0175885,38.9902
0.0133373,0.00812222,0.0171057,36.9884
0.0134604,0.00548208,0.0168209,36.0455
0.00919048,0.00149423,0.00573765,34.1633
0.0219172,0.00155468,0.0120445,34.9542
0.0240873,0.00454434,0.0134388,35.7877
0.0249702,0.00528352,0.011308,35.5336
0.0123703,0.0454639,0.0172603,35.728
0.0128095,0.0418485,0.0167729,36.509
0.0129868,0.0417531,0.0182592,37.0514
0.017803,0.0062606,0.0166196,36.1994
0.0129998,0.0312348,0.016592,38.063
0.0170623,0.00972564,0.0168835,37.4113
0.0171309,0.0110945,0.0167208,37.7201
0.0172045,0.010146,0.0184062,38.5126
0.0184543,0.0250885,0.0165309,37.8281
0.0185,0.0312083,0.0164514,37.7136
0.017159,0.0310726,0.0165589,37.7233
0.0171822,0.0339367,0.016895,37.8736
0.0171954,0.0357098,0.0171591,37.932
0.0171833,0.0344294,0.0183549,38.7009
0.0173058,0.0404209,0.0168865,36.7955
0.0175465,0.0422482,0.0172011,36.3259
0.0170962,0.0406295,0.0185265,37.4948
0.0173531,0.0445331,0.0171398,35.6651
0.0151922,0.0489403,0.00305609,33.343
0.0102906,0.0477705,0.00390625,33.8547
0.00272748,0.047504,0.00237094,34.7848
0.00817494,0.0438311,0.00205846,34.3106
0.0118637,0.0436797,0.00174465,33.7947
0.0094245,0.041761,0.00292327,34.1884
0.00698088,0.0455842,0.0052371,34.5044
0.00411088,0.0454287,0.0052144,34.9177
0.00637785,0.0436291,0.00495751,34.6685
0.00634575,0.0415278,0.00509402,34.7921
0.011456,0.0414506,0.00177951,33.9095
0.0126272,0.0382788,0.00328751,33.7538
0.0120457,0.0471102,0.00335643,33.6087
0.0117469,0.0488147,0.00369127,33.6097
0.0118999,0.0481169,0.00180561,33.7092
0.0114107,0.0251865,0.0163933,38.2913
0.0171109,0.0484368,0.0168768,35.0283
0.016852,0.048155,0.0183928,35.2668
0.0125827,0.00156899,0.016728,35.4855
0.0129932,0.0227647,0.0169994,38.3673
0.00614838,0.00921061,0.00504972,34.9854
0.00890591,0.00941418,0.00449748,34.456
0.00682763,0.00719344,0.00293346,34.6785
0.0105637,0.0105249,0.00344875,34.1698
0.0179802,0.0141356,0.0165099,38.0783
0.0237923,0.0178596,0.0140895,37.5461
0.0223922,0.0196612,0.0133029,36.979
0.0235058,0.0185782,0.010834,36.183
0.0174454,0.0171189,0.0167429,38.2191
0.0174423,0.0171528,0.0185206,39.2287
0.0173255,0.0207104,0.0167765,38.0446
0.0219174,0.0473261,0.0107885,34.4089
0.0233263,0.0472421,0.0109932,34.7016
0.0271465,0.0445829,0.0111497,35.3132
0.0272836,0.0418745,0.0109212,35.5319
0.0274462,0.0478659,0.0142961,35.5528
0.0246824,0.043444,0.0140768,35.7758
0.00645953,0.0406554,0.0106247,35.7282
0.0277507,0.0023568,0.0175912,36.4673
0.0170642,0.0324227,0.0167896,37.8387
0.018561,0.0290699,0.0165805,37.8064
0.0171907,0.0238238,0.0167847,37.9024
0.0181126,0.0223191,0.0180675,38.6024
0.0221063,0.00208714,0.0108235,34.7678
0.023614,0.00268679,0.011112,35.1194
0.0278421,0.00499835,0.0110614,35.7156
0.026753,0.00718726,0.01212,36.0863
0.0266048,0.00773818,0.0093229,35.5485
0.0245386,0.00802001,0.011836,35.8837
0.0250651,0.0100955,0.0115002,36.0903
0.0222289,0.00346652,0.00975152,34.6604
0.0226641,0.00934819,0.0112547,35.5742
0.0217999,0.00151643,0.00729794,34.2595
0.0277963,0.00621052,0.00615383,35.0698
0.0157905,0.00243017,0.00303355,33.5205
0.0126087,0.00889489,0.00294282,33.8186
0.0119641,0.011089,0.00174984,34.0248
0.0134271,0.00162481,0.00317517,33.5741
0.0129722,0.0017572,0.00182919,33.7274
0.00613293,0.00752708,0.0158528,37.2304
0.00264677,0.00796287,0.0149458,37.4512
0.0117434,0.0062638,0.0164479,36.3028
0.0131844,0.0127145,0.0170469,38.4335
0.0115253,0.0219177,0.0165333,38.4173
0.0223285,0.00170201,0.0095638,34.6064
0.017216,0.00217456,0.00321956,33.5798
0.00271807,0.00651081,0.00659163,35.3905
0.00372179,0.0042838,0.00545695,35.1068
0.00571321,0.00708072,0.00693681,35.12
0.0075951,0.00844013,0.0074556,34.9113
0.0217152,0.00979669,0.00518508,34.4097
0.0240347,0.00903541,0.00558501,34.7866
0.0203649,0.00923843,0.00335138,34.1302
0.0200833,0.006674,0.00360078,34.0135
0.0225179,0.00795321,0.00262505,34.3922
0.00558844,0.0168036,0.0115565,37.1412
0.00619424,0.0192925,0.00932024,36.3166
0.00395949,0.0095415,0.0131551,37.0649
0.00658085,0.00929045,0.0109171,35.9541
0.00600496,0.0325842,0.0103733,36.5164
0.0124878,0.0326829,0.00290883,33.9823
0.0132458,0.00388459,0.00297813,33.6428
0.0240184,0.0160758,0.0112885,36.3633
0.0234506,0.0157808,0.0090632,35.5553
0.0192825,0.0111476,0.0017838,34.06
0.00694996,0.0370003,0.0123063,36.6554
0.0243489,0.0221976,0.0140057,37.597
0.0264611,0.0212714,0.00938264,36.2172
0.0223465,0.0238414,0.010447,35.7949
0.0230654,0.0200919,0.0112896,36.2758
0.0235996,0.0224279,0.00890222,35.6457
0.0185776,0.0218055,0.0162774,37.8167
0.022454,0.0331178,0.0126244,36.3123
0.02268,0.0301129,0.0107507,35.8153
0.0243911,0.0290085,0.0111988,36.3323
0.023216,0.0281404,0.00903742,35.5135
0.0179782,0.0282925,0.00278218,33.9747
0.022682,0.034816,0.0115945,35.8513
0.0242018,0.0388884,0.00919478,35.1373
0.0224348,0.0378922,0.0070542,34.5562
0.00289208,0.0436514,0.00758527,35.3449
0.00551359,0.0434758,0.00691687,34.9719
0.00783854,0.041239,0.0069702,34.682
0.0218593,0.0475051,0.0064267,33.9987
0.0267742,0.0437409,0.00543825,34.6629
0.0251295,0.0457668,0.00449215,34.4181
0.0234821,0.0432774,0.00440736,34.2957
0.0244269,0.0449728,0.00217642,34.2891
0.0267601,0.0476398,0.00555582,34.5455
0.0271491,0.0475085,0.00262169,34.4389
0.0140833,0.0392355,0.00302382,33.5951
